seq_id	sample	nread
LPKIL3403-22	GFHB52	60
LPKIL3404-22	GFHB52	46
LPKIL3405-22	GFHB52	58
LPKIL3406-22	GFHB52	69
LPKIL3407-22	GFHB52	48
LPKIL3408-22	GFHB52	60
LPKIL3409-22	GFHB52	53
LPKIL3410-22	GFHB52	50
LPKIL3411-22	GFHB52	19
LPKIL3412-22	GFHB52	81
LPKIL3413-22	GFHB52	43
LPKIL3414-22	GFHB52	40
LPKIL3415-22	GFHB52	66
LPKIL3416-22	GFHB52	36
LPKIL3417-22	GFHB52	31
LPKIL3418-22	GFHB52	71
LPKIL3419-22	GFHB52	70
LPKIL3420-22	GFHB52	46
LPKIL3421-22	GFHB52	61
LPKIL3422-22	GFHB52	76
LPKIL3423-22	GFHB52	50
LPKIL3424-22	GFHB52	37
LPKIL3425-22	GFHB52	45
LPKIL3426-22	GFHB52	73
LPKIL3427-22	GFHB52	64
LPKIL3428-22	GFHB52	68
LPKIL3429-22	GFHB52	68
LPKIL3430-22	GFHB52	61
LPKIL3431-22	GFHB52	60
LPKIL3432-22	GFHB52	53
LPKIL3433-22	GFHB52	60
LPKIL3434-22	GFHB52	77
LPKIL3435-22	GFHB52	75
LPKIL3436-22	GFHB52	96
LPKIL3437-22	GFHB52	70
LPKIL3438-22	GFHB52	35
LPKIL3439-22	GFHB52	79
LPKIL3440-22	GFHB52	71
LPKIL3441-22	GFHB52	25
LPKIL3442-22	GFHB52	37
LPKIL3443-22	GFHB52	44
LPKIL3444-22	GFHB52	63
LPKIL3445-22	GFHB52	69
LPKIL3446-22	GFHB52	54
LPKIL3447-22	GFHB52	31
LPKIL3448-22	GFHB52	83
LPKIL3449-22	GFHB52	38
LPKIL3450-22	GFHB52	61
LPKIL3451-22	GFHB52	68
LPKIL3452-22	GFHB52	59
LPKIL3453-22	GFHB52	61
LPKIL3454-22	GFHB52	79
LPKIL3455-22	GFHB52	75
LPKIL3456-22	GFHB52	63
LPKIL3457-22	GFHB52	82
LPKIL3458-22	GFHB52	7
LPKIL3459-22	GFHB52	45
LPKIL3460-22	GFHB52	49
LPKIL3461-22	GFHB52	79
LPKIL3462-22	GFHB52	58
LPKIL3463-22	GFHB52	28
LPKIL3464-22	GFHB52	71
LPKIL3465-22	GFHB52	63
LPKIL3466-22	GFHB52	62
LPKIL3467-22	GFHB52	68
LPKIL3468-22	GFHB52	30
LPKIL3469-22	GFHB52	46
LPKIL3470-22	GFHB52	83
LPKIL3471-22	GFHB52	38
LPKIL3472-22	GFHB52	83
LPKIL3473-22	GFHB52	78
LPKIL3474-22	GFHB52	46
LPKIL3475-22	GFHB52	81
LPKIL3476-22	GFHB52	67
LPKIL3477-22	GFHB52	62
LPKIL3478-22	GFHB52	88
LPKIL3479-22	GFHB52	94
LPKIL3480-22	GFHB52	64
LPKIL3481-22	GFHB52	67
LPKIL3482-22	GFHB52	68
LPKIL3483-22	GFHB52	51
LPKIL3484-22	GFHB52	62
LPKIL3485-22	GFHB52	72
LPKIL3486-22	GFHB52	74
LPKIL3487-22	GFHB52	64
LPKIL3488-22	GFHB52	65
LPKIL3489-22	GFHB52	4
LPKIL3490-22	GFHB52	83
LPKIL3491-22	GFHB52	53
LPKIL3492-22	GFHB52	76
LPKIL3493-22	GFHB52	77
LPKIL3494-22	GFHB52	64
LPKIL3495-22	GFHB52	65
LPKIL3496-22	GFHB52	48
LPKIL3497-22	GFHB52	68
LPKIL3498-22	GFHB52	74
LPKIL3499-22	GFHB52	69
LPKIL3500-22	GFHB52	60
LPKIL3501-22	GFHB52	64
LPKIL3502-22	GFHB52	56
LPKIL3503-22	GFHB52	66
LPKIL3504-22	GFHB52	45
LPKIL3505-22	GFHB52	59
LPKIL3506-22	GFHB52	54
LPKIL3507-22	GFHB52	62
LPKIL3508-22	GFHB52	62
LPKIL3509-22	GFHB52	58
LPKIL3510-22	GFHB52	63
LPKIL3511-22	GFHB52	65
LPKIL3512-22	GFHB52	69
LPKIL3513-22	GFHB52	57
LPKIL3514-22	GFHB52	64
LPKIL3515-22	GFHB52	54
LPKIL3516-22	GFHB52	42
LPKIL3517-22	GFHB52	57
LPKIL3518-22	GFHB52	60
LPKIL3519-22	GFHB52	54
LPKIL3520-22	GFHB52	54
LPKIL3521-22	GFHB52	73
LPKIL3522-22	GFHB52	64
LPKIL3523-22	GFHB52	60
LPKIL3524-22	GFHB52	29
LPKIL3525-22	GFHB52	61
LPKIL3526-22	GFHB52	59
LPKIL3527-22	GFHB52	46
LPKIL3528-22	GFHB52	59
LPKIL3529-22	GFHB52	55
LPKIL3530-22	GFHB52	57
LPKIL3531-22	GFHB52	80
LPKIL3532-22	GFHB52	75
LPKIL3533-22	GFHB52	63
LPKIL3534-22	GFHB52	61
LPKIL3535-22	GFHB52	80
LPKIL3536-22	GFHB52	69
LPKIL3537-22	GFHB52	46
LPKIL3538-22	GFHB52	49
LPKIL3539-22	GFHB52	76
LPKIL3540-22	GFHB52	57
LPKIL3541-22	GFHB52	68
LPKIL3542-22	GFHB52	68
LPKIL3543-22	GFHB52	80
LPKIL3544-22	GFHB52	58
LPKIL3545-22	GFHB52	60
LPKIL3546-22	GFHB52	52
LPKIL3547-22	GFHB52	65
LPKIL3548-22	GFHB52	64
LPKIL3549-22	GFHB52	53
LPKIL3550-22	GFHB52	59
LPKIL3551-22	GFHB52	56
LPKIL3552-22	GFHB52	54
LPKIL3553-22	GFHB52	3
LPKIL3554-22	GFHB52	52
LPKIL3555-22	GFHB52	58
LPKIL3556-22	GFHB52	73
LPKIL3557-22	GFHB52	76
LPKIL3558-22	GFHB52	5
LPKIL3559-22	GFHB52	95
LPKIL3560-22	GFHB52	56
LPKIL3561-22	GFHB52	12
LPKIL3562-22	GFHB52	71
LPKIL3563-22	GFHB52	67
LPKIL3564-22	GFHB52	50
LPKIL3565-22	GFHB52	75
LPKIL3566-22	GFHB52	56
LPKIL3567-22	GFHB52	74
LPKIL3568-22	GFHB52	52
LPKIL3569-22	GFHB52	61
LPKIL3570-22	GFHB52	103
LPKIL3571-22	GFHB52	55
LPKIL3572-22	GFHB52	63
LPKIL3573-22	GFHB52	57
LPKIL3574-22	GFHB52	86
LPKIL3575-22	GFHB52	63
LPKIL3576-22	GFHB52	70
LPKIL3577-22	GFHB52	64
LPKIL3578-22	GFHB52	65
LPKIL3579-22	GFHB52	51
LPKIL3580-22	GFHB52	57
LPKIL3581-22	GFHB52	56
LPKIL3582-22	GFHB52	60
LPKIL3583-22	GFHB52	44
LPKIL3584-22	GFHB52	60
LPKIL3585-22	GFHB52	56
LPKIL3586-22	GFHB52	49
LPKIL3587-22	GFHB52	29
LPKIL3588-22	GFHB52	45
LPKIL3589-22	GFHB52	61
LPKIL3590-22	GFHB52	37
LPKIL3591-22	GFHB52	60
LPKIL3592-22	GFHB52	55
LPKIL3593-22	GFHB52	54
LPKIL3594-22	GFHB52	33
LPKIL3595-22	GFHB52	48
LPKIL3596-22	GFHB52	60
LPKIL3597-22	GFHB52	42
LPKIL3598-22	GFHB52	50
LPKIL3599-22	GFHB52	37
LPKIL3600-22	GFHB52	57
LPKIL3601-22	GFHB52	71
LPKIL3602-22	GFHB52	57
LPKIL3603-22	GFHB52	49
LPKIL3604-22	GFHB52	53
LPKIL3605-22	GFHB52	49
LPKIL3606-22	GFHB52	37
LPKIL3607-22	GFHB52	55
LPKIL3608-22	GFHB52	31
LPKIL3609-22	GFHB52	22
LPKIL3610-22	GFHB52	26
LPKIL3611-22	GFHB52	30
LPKIL3613-22	GFHB52	38
LPKIL3614-22	GFHB52	56
LPKIL3615-22	GFHB52	69
LPKIL3616-22	GFHB52	60
LPKIL3617-22	GFHB52	56
LPKIL3618-22	GFHB52	35
LPKIL3619-22	GFHB52	40
LPKIL3620-22	GFHB52	61
LPKIL3621-22	GFHB52	45
LPKIL3622-22	GFHB52	56
LPKIL3623-22	GFHB52	19
LPKIL3624-22	GFHB52	46
LPKIL3625-22	GFHB52	54
LPKIL3626-22	GFHB52	48
LPKIL3627-22	GFHB52	36
LPKIL3628-22	GFHB52	48
LPKIL3629-22	GFHB52	56
LPKIL3630-22	GFHB52	58
LPKIL3631-22	GFHB52	41
LPKIL3632-22	GFHB52	34
LPKIL3633-22	GFHB52	39
LPKIL3634-22	GFHB52	50
LPKIL3635-22	GFHB52	64
LPKIL3636-22	GFHB52	58
LPKIL3637-22	GFHB52	68
LPKIL3638-22	GFHB52	62
LPKIL3639-22	GFHB52	70
LPKIL3640-22	GFHB52	42
LPKIL3641-22	GFHB52	76
LPKIL3642-22	GFHB52	3
LPKIL3643-22	GFHB52	26
LPKIL3644-22	GFHB52	38
LPKIL3645-22	GFHB52	47
LPKIL3646-22	GFHB52	48
LPKIL3647-22	GFHB52	44
LPKIL3648-22	GFHB52	48
LPKIL3649-22	GFHB52	30
LPKIL3650-22	GFHB52	61
LPKIL3651-22	GFHB52	47
LPKIL3652-22	GFHB52	59
LPKIL3653-22	GFHB52	41
LPKIL3654-22	GFHB52	40
LPKIL3655-22	GFHB52	39
LPKIL3656-22	GFHB52	47
LPKIL3657-22	GFHB52	58
LPKIL3658-22	GFHB52	46
LPKIL3659-22	GFHB52	40
LPKIL3660-22	GFHB52	51
LPKIL3661-22	GFHB52	43
LPKIL3662-22	GFHB52	47
LPKIL3663-22	GFHB52	70
LPKIL3664-22	GFHB52	55
LPKIL3666-22	GFHB52	54
LPKIL3667-22	GFHB52	42
LPKIL3668-22	GFHB52	59
LPKIL3669-22	GFHB52	72
LPKIL3670-22	GFHB52	72
LPKIL3671-22	GFHB52	63
LPKIL3672-22	GFHB52	64
LPKIL3673-22	GFHB52	54
LPKIL3674-22	GFHB52	57
LPKIL3675-22	GFHB52	60
LPKIL3676-22	GFHB52	65
LPKIL3677-22	GFHB52	56
LPKIL3678-22	GFHB52	64
LPKIL3679-22	GFHB52	62
LPKIL3680-22	GFHB52	48
LPKIL3681-22	GFHB52	62
LPKIL3682-22	GFHB52	56
LPKIL3683-22	GFHB52	65
LPKIL3684-22	GFHB52	68
LPKIL3685-22	GFHB52	57
LPKIL3686-22	GFHB52	56
LPKIL3687-22	GFHB52	71
LPKIL3688-22	GFHB52	59
LPKIL3689-22	GFHB52	48
LPKIL3690-22	GFHB52	55
LPKIL3691-22	GFHB52	61
LPKIL3692-22	GFHB52	59
LPKIL3693-22	GFHB52	46
LPKIL3694-22	GFHB52	44
LPKIL3695-22	GFHB52	51
LPKIL3696-22	GFHB52	65
LPKIL3697-22	GFHB52	48
LPKIL3698-22	GFHB52	59
LPKIL3699-22	GFHB52	66
LPKIL3700-22	GFHB52	44
LPKIL3701-22	GFHB52	73
LPKIL3702-22	GFHB52	23
LPKIL3703-22	GFHB52	58
LPKIL3704-22	GFHB52	57
LPKIL3705-22	GFHB52	69
LPKIL3706-22	GFHB52	77
LPKIL3707-22	GFHB52	58
LPKIL3708-22	GFHB52	2
LPKIL3709-22	GFHB52	59
LPKIL3710-22	GFHB52	73
LPKIL3711-22	GFHB52	64
LPKIL3712-22	GFHB52	74
LPKIL3713-22	GFHB52	41
LPKIL3714-22	GFHB52	10
LPKIL3715-22	GFHB52	56
LPKIL3716-22	GFHB52	4
LPKIL3717-22	GFHB52	64
LPKIL3718-22	GFHB52	3
LPKIL3719-22	GFHB52	64
LPKIL3720-22	GFHB52	17
LPKIL3721-22	GFHB52	64
LPKIL3722-22	GFHB52	4
LPKIL3723-22	GFHB52	49
LPKIL3724-22	GFHB52	66
LPKIL3725-22	GFHB52	55
LPKIL3726-22	GFHB52	107
LPKIL3727-22	GFHB52	73
LPKIL3728-22	GFHB52	38
LPKIL3729-22	GFHB52	69
LPKIL3730-22	GFHB52	58
LPKIL3731-22	GFHB52	54
LPKIL3732-22	GFHB52	34
LPKIL3733-22	GFHB52	57
LPKIL3734-22	GFHB52	65
LPKIL3735-22	GFHB52	54
LPKIL3736-22	GFHB52	56
LPKIL3737-22	GFHB52	62
LPKIL3738-22	GFHB52	65
LPKIL3739-22	GFHB52	78
LPKIL3740-22	GFHB52	30
LPKIL3741-22	GFHB52	66
LPKIL3742-22	GFHB52	56
LPKIL3743-22	GFHB52	51
LPKIL3744-22	GFHB52	58
LPKIL3745-22	GFHB52	58
LPKIL3746-22	GFHB52	36
LPKIL3747-22	GFHB52	66
LPKIL3748-22	GFHB52	43
LPKIL3749-22	GFHB52	11
LPKIL3750-22	GFHB52	51
LPKIL3751-22	GFHB52	46
LPKIL3752-22	GFHB52	50
LPKIL3753-22	GFHB52	36
LPKIL3755-22	GFHB52	5
LPKIL3756-22	GFHB52	48
LPKIL3757-22	GFHB52	75
LPKIL3758-22	GFHB52	51
LPKIL3759-22	GFHB52	70
LPKIL3760-22	GFHB52	60
LPKIL3763-22	GFHB52	40
LPKIL3764-22	GFHB52	5
LPKIL3765-22	GFHB52	51
LPKIL3766-22	GFHB52	44
LPKIL3767-22	GFHB52	16
LPKIL3768-22	GFHB52	50
LPKIL3769-22	GFHB52	40
LPKIL3770-22	GFHB52	31
LPKIL3771-22	GFHB52	12
LPKIL3772-22	GFHB52	49
LPKIL3773-22	GFHB52	19
LPKIL3774-22	GFHB52	38
LPKIL3775-22	GFHB52	16
LPKIL3776-22	GFHB52	6
LPKIL3777-22	GFHB52	2
LPKIL3778-22	GFHB52	20
LPKIL3780-22	GFHB52	6
LPKIL3782-22	GFHB52	8
LPKIL3785-22	GFHB52	33
LPKIL3787-22	GFHB52	7
LPKIL3789-22	GFHB52	1
LPKIL3790-22	GFHB52	24
LPKIL3791-22	GFHB52	6
LPKIL3792-22	GFHB52	18
LPKIL3793-22	GFHB52	57
LPKIL3794-22	GFHB52	37
LPKIL3795-22	GFHB52	28
LPKIL3796-22	GFHB52	31
LPKIL3797-22	GFHB52	7
LPKIL3798-22	GFHB52	9
LPKIL3799-22	GFHB52	10
LPKIL3801-22	GFHB52	10
LPKIL3802-22	GFHB52	11
LPKIL3803-22	GFHB52	3
LPKIL3804-22	GFHB52	27
LPKIL3805-22	GFHB52	22
LPKIL3806-22	GFHB52	2
LPKIL3807-22	GFHB52	50
LPKIL3808-22	GFHB52	1
LPKIL3809-22	GFHB52	3
LPKIL3810-22	GFHB52	6
LPKIL3811-22	GFHB52	6
LPKIL3814-22	GFHB52	29
LPKIL3815-22	GFHB52	24
LPKIL3816-22	GFHB52	15
LPKIL3817-22	GFHB52	32
LPKIL3818-22	GFHB52	40
LPKIL3820-22	GFHB52	53
LPKIL3821-22	GFHB52	7
LPKIL3823-22	GFHB52	5
LPKIL3824-22	GFHB52	64
LPKIL3825-22	GFHB52	2
LPKIL3826-22	GFHB52	3
LPKIL3827-22	GFHB52	31
LPKIL3828-22	GFHB52	7
LPKIL3829-22	GFHB52	9
LPKIL3830-22	GFHB52	27
LPKIL3831-22	GFHB52	5
LPKIL3832-22	GFHB52	47
LPKIL3834-22	GFHB52	6
LPKIL3835-22	GFHB52	23
LPKIL3836-22	GFHB52	85
LPKIL3837-22	GFHB52	22
LPKIL3838-22	GFHB52	21
LPKIL3839-22	GFHB52	6
LPKIL3840-22	GFHB52	1
LPKIL3841-22	GFHB52	10
LPKIL3842-22	GFHB52	18
LPKIL3843-22	GFHB52	4
LPKIL3844-22	GFHB52	3
LPKIL3845-22	GFHB52	36
LPKIL3847-22	GFHB52	41
LPKIL3848-22	GFHB52	61
LPKIL3849-22	GFHB52	16
LPKIL3850-22	GFHB52	32
LPKIL3851-22	GFHB52	45
LPKIL3852-22	GFHB52	71
LPKIL3853-22	GFHB52	9
LPKIL3854-22	GFHB52	52
LPKIL3855-22	GFHB52	46
LPKIL3856-22	GFHB52	33
LPKIL3857-22	GFHB52	36
LPKIL3858-22	GFHB52	6
LPKIL3859-22	GFHB52	26
LPKIL3860-22	GFHB52	6
LPKIL3861-22	GFHB52	1
LPKIL3862-22	GFHB52	46
LPKIL3863-22	GFHB52	11
LPSHB001-22	GGNFB7	67
LPSHB002-22	GGNFB7	52
LPSHB003-22	GGNFB7	66
LPSHB004-22	GGNFB7	54
LPSHB005-22	GGNFB7	54
LPSHB006-22	GGNFB7	65
LPSHB007-22	GGNFB7	61
LPSHB008-22	GGNFB7	49
LPSHB009-22	GGNFB7	70
LPSHB010-22	GGNFB7	68
LPSHB011-22	GGNFB7	44
LPSHB012-22	GGNFB7	62
LPSHB013-22	GGNFB7	81
LPSHB014-22	GGNFB7	43
LPSHB015-22	GGNFB7	52
LPSHB016-22	GGNFB7	10
LPSHB017-22	GGNFB7	10
LPSHB018-22	GGNFB7	39
LPSHB019-22	GGNFB7	46
LPSHB020-22	GGNFB7	9
LPSHB021-22	GGNFB7	7
LPSHB022-22	GGNFB7	32
LPSHB023-22	GGNFB7	29
LPSHB024-22	GGNFB7	25
LPSHB025-22	GGNFB7	62
LPSHB026-22	GGNFB7	57
LPSHB027-22	GGNFB7	47
LPSHB028-22	GGNFB7	67
LPSHB029-22	GGNFB7	8
LPSHB031-22	GGNFB7	80
LPSHB032-22	GGNFB7	53
LPSHB033-22	GGNFB7	50
LPSHB034-22	GGNFB7	57
LPSHB035-22	GGNFB7	72
LPSHB036-22	GGNFB7	5
LPSHB037-22	GGNFB7	13
LPSHB038-22	GGNFB7	29
LPSHB039-22	GGNFB7	55
LPSHB040-22	GGNFB7	9
LPSHB041-22	GGNFB7	52
LPSHB042-22	GGNFB7	45
LPSHB043-22	GGNFB7	83
LPSHB044-22	GGNFB7	37
LPSHB045-22	GGNFB7	51
LPSHB046-22	GGNFB7	17
LPSHB047-22	GGNFB7	83
LPSHB048-22	GGNFB7	57
LPSHB049-22	GGNFB7	11
LPSHB050-22	GGNFB7	6
LPSHB051-22	GGNFB7	63
LPSHB052-22	GGNFB7	9
LPSHB053-22	GGNFB7	74
LPSHB055-22	GGNFB7	66
LPSHB056-22	GGNFB7	70
LPSHB057-22	GGNFB7	85
LPSHB058-22	GGNFB7	14
LPSHB059-22	GGNFB7	8
LPSHB060-22	GGNFB7	51
LPSHB061-22	GGNFB7	43
LPSHB062-22	GGNFB7	74
LPSHB063-22	GGNFB7	52
LPSHB064-22	GGNFB7	58
LPSHB065-22	GGNFB7	12
LPSHB066-22	GGNFB7	68
LPSHB067-22	GGNFB7	58
LPSHB068-22	GGNFB7	62
LPSHB069-22	GGNFB7	67
LPSHB070-22	GGNFB7	50
LPSHB071-22	GGNFB7	49
LPSHB072-22	GGNFB7	66
LPSHB073-22	GGNFB7	56
LPSHB074-22	GGNFB7	48
LPSHB075-22	GGNFB7	67
LPSHB076-22	GGNFB7	73
LPSHB077-22	GGNFB7	14
LPSHB078-22	GGNFB7	5
LPSHB079-22	GGNFB7	65
LPSHB080-22	GGNFB7	77
LPSHB081-22	GGNFB7	54
LPSHB082-22	GGNFB7	89
LPSHB083-22	GGNFB7	26
LPSHB084-22	GGNFB7	46
LPSHB085-22	GGNFB7	41
LPSHB086-22	GGNFB7	49
LPSHB087-22	GGNFB7	52
LPSHB088-22	GGNFB7	49
LPSHB089-22	GGNFB7	77
LPSHB090-22	GGNFB7	77
LPSHB091-22	GGNFB7	10
LPSHB092-22	GGNFB7	59
LPSHB093-22	GGNFB7	40
LPSHB094-22	GGNFB7	57
LPSHB095-22	GGNFB7	56
LPSHB096-22	GGNFB7	43
LPSHB097-22	GGNFB7	44
LPSHB098-22	GGNFB7	60
LPSHB099-22	GGNFB7	58
LPSHB100-22	GGNFB7	8
LPSHB101-22	GGNFB7	66
LPSHB102-22	GGNFB7	25
LPSHB103-22	GGNFB7	94
LPSHB104-22	GGNFB7	46
LPSHB105-22	GGNFB7	64
LPSHB106-22	GGNFB7	65
LPSHB107-22	GGNFB7	30
LPSHB108-22	GGNFB7	73
LPSHB109-22	GGNFB7	32
LPSHB110-22	GGNFB7	53
LPSHB111-22	GGNFB7	19
LPSHB112-22	GGNFB7	62
LPSHB113-22	GGNFB7	41
LPSHB114-22	GGNFB7	49
LPSHB115-22	GGNFB7	63
LPSHB116-22	GGNFB7	63
LPSHB117-22	GGNFB7	39
LPSHB118-22	GGNFB7	61
LPSHB119-22	GGNFB7	50
LPSHB120-22	GGNFB7	56
LPSHB121-22	GGNFB7	46
LPSHB122-22	GGNFB7	47
LPSHB123-22	GGNFB7	36
LPSHB124-22	GGNFB7	63
LPSHB125-22	GGNFB7	71
LPSHB126-22	GGNFB7	37
LPSHB127-22	GGNFB7	83
LPSHB128-22	GGNFB7	64
LPSHB129-22	GGNFB7	55
LPSHB130-22	GGNFB7	14
LPSHB131-22	GGNFB7	46
LPSHB132-22	GGNFB7	29
LPSHB133-22	GGNFB7	32
LPSHB134-22	GGNFB7	51
LPSHB135-22	GGNFB7	68
LPSHB136-22	GGNFB7	62
LPSHB137-22	GGNFB7	50
LPSHB138-22	GGNFB7	64
LPSHB139-22	GGNFB7	16
LPSHB140-22	GGNFB7	57
LPSHB141-22	GGNFB7	6
LPSHB142-22	GGNFB7	50
LPSHB143-22	GGNFB7	61
LPSHB144-22	GGNFB7	53
LPSHB145-22	GGNFB7	55
LPSHB146-22	GGNFB7	63
LPSHB147-22	GGNFB7	18
LPSHB148-22	GGNFB7	36
LPSHB149-22	GGNFB7	25
LPSHB150-22	GGNFB7	38
LPSHB151-22	GGNFB7	57
LPSHB152-22	GGNFB7	16
LPSHB153-22	GGNFB7	63
LPSHB154-22	GGNFB7	16
LPSHB155-22	GGNFB7	27
LPSHB156-22	GGNFB7	38
LPSHB157-22	GGNFB7	64
LPSHB158-22	GGNFB7	36
LPSHB159-22	GGNFB7	63
LPSHB160-22	GGNFB7	15
LPSHB161-22	GGNFB7	53
LPSHB162-22	GGNFB7	48
LPSHB163-22	GGNFB7	48
LPSHB164-22	GGNFB7	40
LPSHB165-22	GGNFB7	24
LPSHB166-22	GGNFB7	9
LPSHB167-22	GGNFB7	22
LPSHB168-22	GGNFB7	19
LPSHB169-22	GGNFB7	44
LPSHB170-22	GGNFB7	27
LPSHB171-22	GGNFB7	49
LPSHB172-22	GGNFB7	64
LPSHB173-22	GGNFB7	24
LPSHB174-22	GGNFB7	54
LPSHB175-22	GGNFB7	47
LPSHB176-22	GGNFB7	2
LPSHB177-22	GGNFB7	57
LPSHB178-22	GGNFB7	63
LPSHB179-22	GGNFB7	55
LPSHB180-22	GGNFB7	30
LPSHB181-22	GGNFB7	55
LPSHB182-22	GGNFB7	65
LPSHB183-22	GGNFB7	27
LPSHB184-22	GGNFB7	5
LPSHB185-22	GGNFB7	68
LPSHB186-22	GGNFB7	8
LPSHB187-22	GGNFB7	60
LPSHB188-22	GGNFB7	42
LPSHB189-22	GGNFB7	12
LPSHB190-22	GGNFB7	68
LPSHB191-22	GGNFB7	5
LPSHB192-22	GGNFB7	36
LPSHB193-22	GGNFB7	46
LPSHB194-22	GGNFB7	40
LPSHB195-22	GGNFB7	76
LPSHB196-22	GGNFB7	54
LPSHB197-22	GGNFB7	17
LPSHB198-22	GGNFB7	36
LPSHB199-22	GGNFB7	12
LPSHB200-22	GGNFB7	58
LPSHB201-22	GGNFB7	69
LPSHB202-22	GGNFB7	68
LPSHB203-22	GGNFB7	36
LPSHB204-22	GGNFB7	29
LPSHB205-22	GGNFB7	30
LPSHB206-22	GGNFB7	7
LPSHB207-22	GGNFB7	65
LPSHB208-22	GGNFB7	1
LPSHB209-22	GGNFB7	69
LPSHB210-22	GGNFB7	49
LPSHB211-22	GGNFB7	67
LPSHB212-22	GGNFB7	29
LPSHB213-22	GGNFB7	33
LPSHB214-22	GGNFB7	39
LPSHB216-22	GGNFB7	19
LPSHB217-22	GGNFB7	22
LPSHB218-22	GGNFB7	64
LPSHB219-22	GGNFB7	86
LPSHB221-22	GGNFB7	50
LPSHB222-22	GGNFB7	31
LPSHB223-22	GGNFB7	56
LPSHB224-22	GGNFB7	36
LPSHB225-22	GGNFB7	55
LPSHB226-22	GGNFB7	8
LPSHB227-22	GGNFB7	30
LPSHB228-22	GGNFB7	73
LPSHB229-22	GGNFB7	51
LPSHB230-22	GGNFB7	50
LPSHB231-22	GGNFB7	72
LPSHB232-22	GGNFB7	1
LPSHB233-22	GGNFB7	5
LPSHB234-22	GGNFB7	55
LPSHB235-22	GGNFB7	59
LPSHB236-22	GGNFB7	75
LPSHB237-22	GGNFB7	40
LPSHB238-22	GGNFB7	72
LPSHB239-22	GGNFB7	68
LPSHB240-22	GGNFB7	57
LPSHB241-22	GGNFB7	68
LPSHB242-22	GGNFB7	70
LPSHB243-22	GGNFB7	42
LPSHB244-22	GGNFB7	23
LPSHB245-22	GGNFB7	69
LPSHB246-22	GGNFB7	29
LPSHB247-22	GGNFB7	14
LPSHB248-22	GGNFB7	5
LPSHB249-22	GGNFB7	39
LPSHB250-22	GGNFB7	23
LPSHB251-22	GGNFB7	49
LPSHB252-22	GGNFB7	56
LPSHB253-22	GGNFB7	60
LPSHB254-22	GGNFB7	68
LPSHB255-22	GGNFB7	16
LPSHB256-22	GGNFB7	41
LPSHB257-22	GGNFB7	72
LPSHB258-22	GGNFB7	49
LPSHB259-22	GGNFB7	30
LPSHB260-22	GGNFB7	30
LPSHB261-22	GGNFB7	48
LPSHB262-22	GGNFB7	8
LPSHB263-22	GGNFB7	55
LPSHB264-22	GGNFB7	46
LPSHB265-22	GGNFB7	26
LPSHB266-22	GGNFB7	5
LPSHB267-22	GGNFB7	43
LPSHB268-22	GGNFB7	35
LPSHB269-22	GGNFB7	34
LPSHB270-22	GGNFB7	39
LPSHB271-22	GGNFB7	73
LPSHB272-22	GGNFB7	76
LPSHB273-22	GGNFB7	28
LPSHB274-22	GGNFB7	20
LPSHB275-22	GGNFB7	53
LPSHB276-22	GGNFB7	54
LPSHB277-22	GGNFB7	62
LPSHB278-22	GGNFB7	15
LPSHB279-22	GGNFB7	31
LPSHB280-22	GGNFB7	56
LPSHB281-22	GGNFB7	75
LPSHB282-22	GGNFB7	18
LPSHB283-22	GGNFB7	66
LPSHB284-22	GGNFB7	66
LPSHB285-22	GGNFB7	51
LPSHB286-22	GGNFB7	35
LPSHB287-22	GGNFB7	88
LPSHB288-22	GGNFB7	53
LPSHB289-22	GGNFB7	48
LPSHB290-22	GGNFB7	9
LPSHB291-22	GGNFB7	62
LPSHB292-22	GGNFB7	62
LPSHB293-22	GGNFB7	56
LPSHB294-22	GGNFB7	36
LPSHB295-22	GGNFB7	56
LPSHB296-22	GGNFB7	42
LPSHB297-22	GGNFB7	6
LPSHB298-22	GGNFB7	25
LPSHB299-22	GGNFB7	66
LPSHB300-22	GGNFB7	33
LPSHB301-22	GGNFB7	67
LPSHB302-22	GGNFB7	50
LPSHB303-22	GGNFB7	75
LPSHB304-22	GGNFB7	30
LPSHB305-22	GGNFB7	9
LPSHB306-22	GGNFB7	17
LPSHB307-22	GGNFB7	35
LPSHB308-22	GGNFB7	10
LPSHB309-22	GGNFB7	26
LPSHB310-22	GGNFB7	55
LPSHB311-22	GGNFB7	36
LPSHB313-22	GGNFB7	12
LPSHB314-22	GGNFB7	74
LPSHB315-22	GGNFB7	14
LPSHB316-22	GGNFB7	14
LPSHB317-22	GGNFB7	42
LPSHB318-22	GGNFB7	54
LPSHB319-22	GGNFB7	27
LPSHB320-22	GGNFB7	87
LPSHB321-22	GGNFB7	44
LPSHB322-22	GGNFB7	59
LPSHB323-22	GGNFB7	69
LPSHB324-22	GGNFB7	67
LPSHB325-22	GGNFB7	55
LPSHB326-22	GGNFB7	94
LPSHB327-22	GGNFB7	23
LPSHB328-22	GGNFB7	19
LPSHB329-22	GGNFB7	4
LPSHB330-22	GGNFB7	46
LPSHB331-22	GGNFB7	72
LPSHB332-22	GGNFB7	52
LPSHB333-22	GGNFB7	55
LPSHB334-22	GGNFB7	4
LPSHB335-22	GGNFB7	59
LPSHB336-22	GGNFB7	55
LPSHB337-22	GGNFB7	50
LPSHB338-22	GGNFB7	57
LPSHB339-22	GGNFB7	9
