sample	seqrun	spike_weight	site	extra	control	fastq_R1	fastq_R2
PRI_12B	CCDB-34735	0.00120192307692307	PRI	FALSE	FALSE	ERR12554629_1.fastq.gz	ERR12554629_2.fastq.gz
PRI_15A	CCDB-34735	0.00120192307692307	PRI	FALSE	FALSE	ERR12554775_2.fastq.gz	ERR12554775_1.fastq.gz
PRI_17A	CCDB-34735	0.00120192307692307	PRI	FALSE	FALSE	ERR12554875_1.fastq.gz	ERR12554875_2.fastq.gz
PRI_19A	CCDB-34735	0.00120192307692307	PRI	FALSE	FALSE	ERR12566722_2.fastq.gz	ERR12566722_1.fastq.gz
PRI_1A	CCDB-34735	0.00121885157096424	PRI	FALSE	FALSE	ERR12593518_2.fastq.gz	ERR12593518_1.fastq.gz
PRI_21A	CCDB-34735	0.00120192307692307	PRI	FALSE	FALSE	ERR12619158_1.fastq.gz	ERR12619158_2.fastq.gz
PRI_3A	CCDB-34735	0.00120192307692307	PRI	FALSE	FALSE	ERR12620971_1.fastq.gz	ERR12620971_2.fastq.gz
PRI_5A	CCDB-34735	0.00119776417354272	PRI	FALSE	FALSE	ERR12621256_1.fastq.gz	ERR12621256_2.fastq.gz
PRI_7B	CCDB-34735	0.00120192307692307	PRI	FALSE	FALSE	ERR12623653_2.fastq.gz	ERR12623653_1.fastq.gz
RIO_10A	CCDB-34735	0.00120192307692307	RIO	FALSE	FALSE	ERR12627538_1.fastq.gz	ERR12627538_2.fastq.gz
RIO_1A	CCDB-34735	0.00120192307692307	RIO	FALSE	FALSE	ERR12629180_2.fastq.gz	ERR12629180_1.fastq.gz
RIO_2A	CCDB-34735	0.00120025605462498	RIO	FALSE	FALSE	ERR12629547_2.fastq.gz	ERR12629547_1.fastq.gz
RIO_3A	CCDB-34735	0.00120192307692307	RIO	FALSE	FALSE	ERR12629626_1.fastq.gz	ERR12629626_2.fastq.gz
RIO_4A	CCDB-34735	0.00122749590834697	RIO	FALSE	FALSE	ERR12630503_2.fastq.gz	ERR12630503_1.fastq.gz
RIO_5A	CCDB-34735	0.00120192307692307	RIO	FALSE	FALSE	ERR12630583_2.fastq.gz	ERR12630583_1.fastq.gz
RIO_6A	CCDB-34735	0.00120192307692307	RIO	FALSE	FALSE	ERR12630683_1.fastq.gz	ERR12630683_2.fastq.gz
RIO_7A	CCDB-34735	0.00120192307692307	RIO	FALSE	FALSE	ERR12630762_2.fastq.gz	ERR12630762_1.fastq.gz
RIO_8A	CCDB-34735	0.00120192307692307	RIO	FALSE	FALSE	ERR12630841_1.fastq.gz	ERR12630841_2.fastq.gz
RIO_9A	CCDB-34735	0.00121032813340505	RIO	FALSE	FALSE	ERR12630921_1.fastq.gz	ERR12630921_2.fastq.gz
ROS_10A	CCDB-34735	0.00119776417354272	ROS	FALSE	FALSE	ERR12631175_1.fastq.gz	ERR12631175_2.fastq.gz
ROS_12A	CCDB-34735	0.00119776417354272	ROS	FALSE	FALSE	ERR12631280_1.fastq.gz	ERR12631280_2.fastq.gz
ROS_2A	CCDB-34735	0.00119776417354272	ROS	FALSE	FALSE	ERR12631358_1.fastq.gz	ERR12631358_2.fastq.gz
ROS_3A	CCDB-34735	0.00119776417354272	ROS	FALSE	FALSE	ERR12631435_1.fastq.gz	ERR12631435_2.fastq.gz
ROS_4A	CCDB-34735	0.00119776417354272	ROS	FALSE	FALSE	ERR12631511_1.fastq.gz	ERR12631511_2.fastq.gz
ROS_5A	CCDB-34735	0.00119776417354272	ROS	FALSE	FALSE	ERR12631580_1.fastq.gz	ERR12631580_2.fastq.gz
ROS_6A	CCDB-34735	0.00119776417354272	ROS	FALSE	FALSE	ERR12631642_2.fastq.gz	ERR12631642_1.fastq.gz
ROS_8A	CCDB-34735	0.00119776417354272	ROS	FALSE	FALSE	ERR12631714_2.fastq.gz	ERR12631714_1.fastq.gz
ROS_9A	CCDB-34735	0.00119776417354272	ROS	FALSE	FALSE	ERR12631804_1.fastq.gz	ERR12631804_2.fastq.gz
SAN_10A	CCDB-34735	0.00119610865982669	SAN	FALSE	FALSE	ERR12631947_1.fastq.gz	ERR12631947_2.fastq.gz
SAN_11B	CCDB-34735	0.00118953211736716	SAN	FALSE	FALSE	ERR12632111_1.fastq.gz	ERR12632111_2.fastq.gz
SAN_1A	CCDB-34735	0.00122057068460453	SAN	FALSE	FALSE	ERR12632251_1.fastq.gz	ERR12632251_2.fastq.gz
SAN_2A	CCDB-34735	0.00120695204377212	SAN	FALSE	FALSE	ERR12632323_2.fastq.gz	ERR12632323_1.fastq.gz
SAN_3B	CCDB-34735	0.00120108898734852	SAN	FALSE	FALSE	ERR12632396_2.fastq.gz	ERR12632396_1.fastq.gz
SAN_4A	CCDB-34735	0.00121457489878542	SAN	FALSE	FALSE	ERR12632497_2.fastq.gz	ERR12632497_1.fastq.gz
SAN_5A	CCDB-34735	0.00120359473627902	SAN	FALSE	FALSE	ERR12632585_2.fastq.gz	ERR12632585_1.fastq.gz
SAN_6B	CCDB-34735	0.00120443231090412	SAN	FALSE	FALSE	ERR12632673_2.fastq.gz	ERR12632673_1.fastq.gz
SAN_7B	CCDB-34735	0.00120108898734852	SAN	FALSE	FALSE	ERR12632761_2.fastq.gz	ERR12632761_1.fastq.gz
SAN_8A	CCDB-34735	0.00120108898734852	SAN	FALSE	FALSE	ERR12632857_1.fastq.gz	ERR12632857_2.fastq.gz
SAN_9A	CCDB-34735	0.00120192307692307	SAN	FALSE	FALSE	ERR12632965_1.fastq.gz	ERR12632965_2.fastq.gz
SCH_12B	CCDB-34735	0.00129161882893226	SCH	FALSE	FALSE	ERR12633047_1.fastq.gz	ERR12633047_2.fastq.gz
SCH_13A	CCDB-34735	0.00117739403453689	SCH	FALSE	FALSE	ERR12633135_1.fastq.gz	ERR12633135_2.fastq.gz
SCH_2A	CCDB-34735	0.00121885157096424	SCH	FALSE	FALSE	ERR12633353_2.fastq.gz	ERR12633353_1.fastq.gz
SCH_3A	CCDB-34735	0.00120192307692307	SCH	FALSE	FALSE	ERR12633502_2.fastq.gz	ERR12633502_1.fastq.gz
SCH_4A	CCDB-34735	0.00120192307692307	SCH	FALSE	FALSE	ERR12633635_1.fastq.gz	ERR12633635_2.fastq.gz
SCH_5A	CCDB-34735	0.00116159008776458	SCH	FALSE	FALSE	ERR12633762_2.fastq.gz	ERR12633762_1.fastq.gz
SCH_6A	CCDB-34735	0.00123626373626373	SCH	FALSE	FALSE	ERR12633860_2.fastq.gz	ERR12633860_1.fastq.gz
SCH_8B	CCDB-34735	0.00116943866943866	SCH	FALSE	FALSE	ERR12633975_1.fastq.gz	ERR12633975_2.fastq.gz
STE_12A	CCDB-34735	0.00119776417354272	STE	FALSE	FALSE	ERR12634105_2.fastq.gz	ERR12634105_1.fastq.gz
STE_1A	CCDB-34735	0.00120192307692307	STE	FALSE	FALSE	ERR12634181_1.fastq.gz	ERR12634181_2.fastq.gz
STE_3A	CCDB-34735	0.00120192307692307	STE	FALSE	FALSE	ERR12634255_2.fastq.gz	ERR12634255_1.fastq.gz
STE_5B	CCDB-34735	0.00119776417354272	STE	FALSE	FALSE	ERR12634358_2.fastq.gz	ERR12634358_1.fastq.gz
STE_7A	CCDB-34735	0.00120611096220852	STE	FALSE	FALSE	ERR12634454_1.fastq.gz	ERR12634454_2.fastq.gz
STE_9A	CCDB-34735	0.00120192307692307	STE	FALSE	FALSE	ERR12634584_1.fastq.gz	ERR12634584_2.fastq.gz
STE_16A	CCDB-34736	0.00120192307692307	STE	FALSE	FALSE	ERR12634655_1.fastq.gz	ERR12634655_2.fastq.gz
STE_18A	CCDB-34736	0.00120192307692307	STE	FALSE	FALSE	ERR12634666_2.fastq.gz	ERR12634666_1.fastq.gz
STE_20A	CCDB-34736	0.00119776417354272	STE	FALSE	FALSE	ERR12634677_1.fastq.gz	ERR12634677_2.fastq.gz
STE_22A	CCDB-34736	0.00119776417354272	STE	FALSE	FALSE	ERR12634688_1.fastq.gz	ERR12634688_2.fastq.gz
STE_24A	CCDB-34736	0.00117340286831812	STE	FALSE	FALSE	ERR12634699_1.fastq.gz	ERR12634699_2.fastq.gz
STE_26B	CCDB-34736	0.00115384615384615	STE	FALSE	FALSE	ERR12634710_1.fastq.gz	ERR12634710_2.fastq.gz
TAR_10A	CCDB-34736	0.00119363395225464	TAR	FALSE	FALSE	ERR12634721_1.fastq.gz	ERR12634721_2.fastq.gz
TAR_11A	CCDB-34736	0.00123626373626373	TAR	FALSE	FALSE	ERR12634733_2.fastq.gz	ERR12634733_1.fastq.gz
TAR_2A	CCDB-34736	0.00120611096220852	TAR	FALSE	FALSE	ERR12634744_2.fastq.gz	ERR12634744_1.fastq.gz
TAR_3B	CCDB-34736	0.00120192307692307	TAR	FALSE	FALSE	ERR12634755_1.fastq.gz	ERR12634755_2.fastq.gz
TAR_4B	CCDB-34736	0.00120611096220852	TAR	FALSE	FALSE	ERR12634766_2.fastq.gz	ERR12634766_1.fastq.gz
TAR_5A	CCDB-34736	0.00120192307692307	TAR	FALSE	FALSE	ERR12634777_1.fastq.gz	ERR12634777_2.fastq.gz
TAR_6A	CCDB-34736	0.00120192307692307	TAR	FALSE	FALSE	ERR12634788_2.fastq.gz	ERR12634788_1.fastq.gz
TAR_7A	CCDB-34736	0.00120192307692307	TAR	FALSE	FALSE	ERR12634799_1.fastq.gz	ERR12634799_2.fastq.gz
TAR_8B	CCDB-34736	0.00120192307692307	TAR	FALSE	FALSE	ERR12634810_1.fastq.gz	ERR12634810_2.fastq.gz
TAR_9A	CCDB-34736	0.00121032813340505	TAR	FALSE	FALSE	ERR12634821_1.fastq.gz	ERR12634821_2.fastq.gz
THL_10A	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634832_1.fastq.gz	ERR12634832_2.fastq.gz
THL_11A	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634844_1.fastq.gz	ERR12634844_2.fastq.gz
THL_13A	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634855_1.fastq.gz	ERR12634855_2.fastq.gz
THL_17B	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634866_1.fastq.gz	ERR12634866_2.fastq.gz
THL_18A	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634878_2.fastq.gz	ERR12634878_1.fastq.gz
THL_20A	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634891_1.fastq.gz	ERR12634891_2.fastq.gz
THL_22A	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634912_2.fastq.gz	ERR12634912_1.fastq.gz
THL_24B	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634928_2.fastq.gz	ERR12634928_1.fastq.gz
THL_2A	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634939_1.fastq.gz	ERR12634939_2.fastq.gz
THL_3A	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634950_1.fastq.gz	ERR12634950_2.fastq.gz
THL_6B	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634961_2.fastq.gz	ERR12634961_1.fastq.gz
THL_7B	CCDB-34736	0.00120192307692307	THL	FALSE	FALSE	ERR12634973_1.fastq.gz	ERR12634973_2.fastq.gz
TUR_10B	CCDB-34736	0.00120275832576041	TUR	FALSE	FALSE	ERR12636532_1.fastq.gz	ERR12636532_2.fastq.gz
TUR_11B	CCDB-34736	0.00120275832576041	TUR	FALSE	FALSE	ERR12638520_2.fastq.gz	ERR12638520_1.fastq.gz
TUR_13B	CCDB-34736	0.0011928113237555	TUR	FALSE	FALSE	ERR12638531_2.fastq.gz	ERR12638531_1.fastq.gz
TUR_2A	CCDB-34736	0.00119528261793455	TUR	FALSE	FALSE	ERR12638542_1.fastq.gz	ERR12638542_2.fastq.gz
TUR_4A	CCDB-34736	0.00120192307692307	TUR	FALSE	FALSE	ERR12638562_2.fastq.gz	ERR12638562_1.fastq.gz
TUR_5B	CCDB-34736	0.00119610865982669	TUR	FALSE	FALSE	ERR12638573_2.fastq.gz	ERR12638573_1.fastq.gz
TUR_6A	CCDB-34736	0.00120359473627902	TUR	FALSE	FALSE	ERR12638585_1.fastq.gz	ERR12638585_2.fastq.gz
TUR_7A	CCDB-34736	0.00119776417354272	TUR	FALSE	FALSE	ERR12638586_2.fastq.gz	ERR12638586_1.fastq.gz
TUR_8B	CCDB-34736	0.00119859365011719	TUR	FALSE	FALSE	ERR12638587_1.fastq.gz	ERR12638587_2.fastq.gz
TUR_9A	CCDB-34736	0.00120192307692307	TUR	FALSE	FALSE	ERR12638589_2.fastq.gz	ERR12638589_1.fastq.gz
VII_10A	CCDB-34736	0.00120192307692307	VII	FALSE	FALSE	ERR12638590_2.fastq.gz	ERR12638590_1.fastq.gz
VII_18A	CCDB-34736	0.00124069478908188	VII	FALSE	FALSE	ERR12638591_2.fastq.gz	ERR12638591_1.fastq.gz
VII_20A	CCDB-34736	0.00109890109890109	VII	FALSE	FALSE	ERR12638592_2.fastq.gz	ERR12638592_1.fastq.gz
VII_23A	CCDB-34736	0.00123626373626373	VII	FALSE	FALSE	ERR12638593_1.fastq.gz	ERR12638593_2.fastq.gz
VII_25B	CCDB-34736	0.00121457489878542	VII	FALSE	FALSE	ERR12638594_1.fastq.gz	ERR12638594_2.fastq.gz
VII_27B	CCDB-34736	0.00120192307692307	VII	FALSE	FALSE	ERR12638595_2.fastq.gz	ERR12638595_1.fastq.gz
VII_29A	CCDB-34736	0.00112387612387612	VII	FALSE	FALSE	ERR12638596_1.fastq.gz	ERR12638596_2.fastq.gz
VII_2A	CCDB-34736	0.00120192307692307	VII	FALSE	FALSE	ERR12638597_1.fastq.gz	ERR12638597_2.fastq.gz
VII_37A	CCDB-34736	0.00114620478858889	VII	FALSE	FALSE	ERR12638598_2.fastq.gz	ERR12638598_1.fastq.gz
VII_38A	CCDB-34736	0.00113122171945701	VII	FALSE	FALSE	ERR12638601_2.fastq.gz	ERR12638601_1.fastq.gz
VII_5B	CCDB-34736	0.00120192307692307	VII	FALSE	FALSE	ERR12638602_2.fastq.gz	ERR12638602_1.fastq.gz
VII_7A	CCDB-34736	0.00120192307692307	VII	FALSE	FALSE	ERR12638603_1.fastq.gz	ERR12638603_2.fastq.gz
WOR_10A	CCDB-34736	0.00120192307692307	WOR	FALSE	FALSE	ERR12638604_1.fastq.gz	ERR12638604_2.fastq.gz
WOR_12A	CCDB-34736	0.00120192307692307	WOR	FALSE	FALSE	ERR12638605_1.fastq.gz	ERR12638605_2.fastq.gz
WOR_14A	CCDB-34736	0.00121457489878542	WOR	FALSE	FALSE	ERR12638606_1.fastq.gz	ERR12638606_2.fastq.gz
WOR_16B	CCDB-34736	0.00120192307692307	WOR	FALSE	FALSE	ERR12638607_1.fastq.gz	ERR12638607_2.fastq.gz
WOR_18B	CCDB-34736	0.00120192307692307	WOR	FALSE	FALSE	ERR12638608_2.fastq.gz	ERR12638608_1.fastq.gz
WOR_1B	CCDB-34736	0.00120192307692307	WOR	FALSE	FALSE	ERR12638629_2.fastq.gz	ERR12638629_1.fastq.gz
WOR_20B	CCDB-34736	0.00120192307692307	WOR	FALSE	FALSE	ERR12638726_1.fastq.gz	ERR12638726_2.fastq.gz
WOR_22A	CCDB-34736	0.00120192307692307	WOR	FALSE	FALSE	ERR12638728_2.fastq.gz	ERR12638728_1.fastq.gz
WOR_26B	CCDB-34736	0.00120192307692307	WOR	FALSE	FALSE	ERR12638729_2.fastq.gz	ERR12638729_1.fastq.gz
WOR_4A	CCDB-34736	0.00120192307692307	WOR	FALSE	FALSE	ERR12638730_1.fastq.gz	ERR12638730_2.fastq.gz
WOR_6A	CCDB-34736	0.00120192307692307	WOR	FALSE	FALSE	ERR12638731_1.fastq.gz	ERR12638731_2.fastq.gz
WOR_8A	CCDB-34736	0.00120192307692307	WOR	FALSE	FALSE	ERR12638733_1.fastq.gz	ERR12638733_2.fastq.gz
ZAG_19_10A	CCDB-34736	0.00120192307692307	ZAG	FALSE	FALSE	ERR12638734_1.fastq.gz	ERR12638734_2.fastq.gz
ZAG_19_12A	CCDB-34736	0.00120192307692307	ZAG	FALSE	FALSE	ERR12638735_2.fastq.gz	ERR12638735_1.fastq.gz
ZAG_19_13A	CCDB-34736	0.00120192307692307	ZAG	FALSE	FALSE	ERR12638736_1.fastq.gz	ERR12638736_2.fastq.gz
ZAG_19_2A	CCDB-34736	0.00120192307692307	ZAG	FALSE	FALSE	ERR12638737_2.fastq.gz	ERR12638737_1.fastq.gz
ZAG_19_4A	CCDB-34736	0.00120192307692307	ZAG	FALSE	FALSE	ERR12638738_2.fastq.gz	ERR12638738_1.fastq.gz
ZAG_19_6A	CCDB-34736	0.00120192307692307	ZAG	FALSE	FALSE	ERR12638740_1.fastq.gz	ERR12638740_2.fastq.gz
ZAG_19_8A	CCDB-34736	0.00120192307692307	ZAG	FALSE	FALSE	ERR12638741_1.fastq.gz	ERR12638741_2.fastq.gz
ZAG_1A_extra	CCDB-34736	0.00120192307692307	ZAG	TRUE	FALSE	ERR12638742_1.fastq.gz	ERR12638742_2.fastq.gz
ZAG_4A_extra	CCDB-34736	0.00120192307692307	ZAG	TRUE	FALSE	ERR12638743_2.fastq.gz	ERR12638743_1.fastq.gz
ZAG_4B_extra	CCDB-34736	0.00120192307692307	ZAG	TRUE	FALSE	ERR12638744_1.fastq.gz	ERR12638744_2.fastq.gz
ZRC_12A	CCDB-34736	0.0011928113237555	ZRC	FALSE	FALSE	ERR12638745_2.fastq.gz	ERR12638745_1.fastq.gz
ZRC_15A	CCDB-34736	0.00119445771619684	ZRC	FALSE	FALSE	ERR12638746_2.fastq.gz	ERR12638746_1.fastq.gz
ZRC_17A	CCDB-34736	0.00118789926614223	ZRC	FALSE	FALSE	ERR12638747_1.fastq.gz	ERR12638747_2.fastq.gz
ZRC_1A	CCDB-34736	0.00120611096220852	ZRC	FALSE	FALSE	ERR12638748_2.fastq.gz	ERR12638748_1.fastq.gz
ZRC_21A	CCDB-34736	0.00118789926614223	ZRC	FALSE	FALSE	ERR12638749_2.fastq.gz	ERR12638749_1.fastq.gz
ZRC_25A	CCDB-34736	0.00119035022748915	ZRC	FALSE	FALSE	ERR12638751_2.fastq.gz	ERR12638751_1.fastq.gz
ZRC_29A	CCDB-34736	0.0012077942992109	ZRC	FALSE	FALSE	ERR12638752_1.fastq.gz	ERR12638752_2.fastq.gz
ZRC_33A	CCDB-34736	0.00117102113042573	ZRC	FALSE	FALSE	ERR12638753_2.fastq.gz	ERR12638753_1.fastq.gz
ZRC_36A	CCDB-34736	0.00116471684439382	ZRC	FALSE	FALSE	ERR12638754_2.fastq.gz	ERR12638754_1.fastq.gz
ZRC_39B	CCDB-34736	0.0014327559857361101	ZRC	FALSE	FALSE	ERR12638755_2.fastq.gz	ERR12638755_1.fastq.gz
ZRC_4B	CCDB-34736	0.0012052710520677	ZRC	FALSE	FALSE	ERR12638756_1.fastq.gz	ERR12638756_2.fastq.gz
ZRC_8B	CCDB-34736	0.00120359473627902	ZRC	FALSE	FALSE	ERR12638757_2.fastq.gz	ERR12638757_1.fastq.gz
ABE_2B	CCDB-35002	1.201923076923077e-4	ABE	FALSE	FALSE	ERR12638758_2.fastq.gz	ERR12638758_1.fastq.gz
ABE_5A	CCDB-35002	1.201923076923077e-4	ABE	FALSE	FALSE	ERR12638759_1.fastq.gz	ERR12638759_2.fastq.gz
ABE_8A	CCDB-35002	1.201923076923077e-4	ABE	FALSE	FALSE	ERR12638760_2.fastq.gz	ERR12638760_1.fastq.gz
ABE_11A	CCDB-35002	1.201923076923077e-4	ABE	FALSE	FALSE	ERR12638762_2.fastq.gz	ERR12638762_1.fastq.gz
ABE_19B	CCDB-35002	1.201923076923077e-4	ABE	FALSE	FALSE	ERR12638763_2.fastq.gz	ERR12638763_1.fastq.gz
ABE_24B	CCDB-35002	1.201923076923077e-4	ABE	FALSE	FALSE	ERR12638764_2.fastq.gz	ERR12638764_1.fastq.gz
ABE_27A	CCDB-35002	1.201923076923077e-4	ABE	FALSE	FALSE	ERR12638765_2.fastq.gz	ERR12638765_1.fastq.gz
ABE_31A	CCDB-35002	1.201923076923077e-4	ABE	FALSE	FALSE	ERR12638766_2.fastq.gz	ERR12638766_1.fastq.gz
ABE_34A	CCDB-35002	1.201923076923077e-4	ABE	FALSE	FALSE	ERR12638767_2.fastq.gz	ERR12638767_1.fastq.gz
ABE_39A	CCDB-35002	1.201923076923077e-4	ABE	FALSE	FALSE	ERR12638768_2.fastq.gz	ERR12638768_1.fastq.gz
ABI_28A	CCDB-35002	1.1977641735427205e-4	ABI	FALSE	FALSE	ERR12638769_2.fastq.gz	ERR12638769_1.fastq.gz
ABI_30A	CCDB-35002	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12638770_2.fastq.gz	ERR12638770_1.fastq.gz
ABI_32A	CCDB-35002	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12638771_1.fastq.gz	ERR12638771_2.fastq.gz
ABI_38A	CCDB-35002	1.2061109622085232e-4	ABI	FALSE	FALSE	ERR12638773_2.fastq.gz	ERR12638773_1.fastq.gz
ARM_43A	CCDB-35002	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12638774_2.fastq.gz	ERR12638774_1.fastq.gz
ARM_45A	CCDB-35002	1.341681574239714e-4	ARM	FALSE	FALSE	ERR12638775_2.fastq.gz	ERR12638775_1.fastq.gz
ARM_49A	CCDB-35002	1.1854583772391992e-4	ARM	FALSE	FALSE	ERR12638776_2.fastq.gz	ERR12638776_1.fastq.gz
ARM_51A	CCDB-35002	1.2145748987854252e-4	ARM	FALSE	FALSE	ERR12638777_1.fastq.gz	ERR12638777_2.fastq.gz
BAV_7A	CCDB-35002	1.1773940345368918e-4	BAV	FALSE	FALSE	ERR12638778_2.fastq.gz	ERR12638778_1.fastq.gz
BAV_27A	CCDB-35002	1.2318642211880647e-4	BAV	FALSE	FALSE	ERR12638779_1.fastq.gz	ERR12638779_2.fastq.gz
BAV_39A	CCDB-35002	1.1424219345011424e-4	BAV	FALSE	FALSE	ERR12638780_1.fastq.gz	ERR12638780_2.fastq.gz
BEN_15A	CCDB-35002	1.1961086598266972e-4	BEN	FALSE	FALSE	ERR12638781_1.fastq.gz	ERR12638781_2.fastq.gz
CAM_16A	CCDB-35002	1.2061109622085232e-4	CAM	FALSE	FALSE	ERR12638782_1.fastq.gz	ERR12638782_2.fastq.gz
CAM_18A	CCDB-35002	1.1969358442387488e-4	CAM	FALSE	FALSE	ERR12638785_2.fastq.gz	ERR12638785_1.fastq.gz
CAM_20A	CCDB-35002	1.1969358442387488e-4	CAM	FALSE	FALSE	ERR12638786_2.fastq.gz	ERR12638786_1.fastq.gz
CAM_24A	CCDB-35002	1.1870845204178538e-4	CAM	FALSE	FALSE	ERR12638787_2.fastq.gz	ERR12638787_1.fastq.gz
CAM_26A	CCDB-35002	1.1944577161968468e-4	CAM	FALSE	FALSE	ERR12638788_1.fastq.gz	ERR12638788_2.fastq.gz
CAM_28A	CCDB-35002	6.909258406264395e-5	CAM	FALSE	FALSE	ERR12638789_1.fastq.gz	ERR12638789_2.fastq.gz
CAM_30A	CCDB-35002	1.1928113237555004e-4	CAM	FALSE	FALSE	ERR12638790_2.fastq.gz	ERR12638790_1.fastq.gz
CAM_32A	CCDB-35002	1.0982038266302228e-4	CAM	FALSE	FALSE	ERR12638791_2.fastq.gz	ERR12638791_1.fastq.gz
CAM_34A	CCDB-35002	1.1409157750621164e-4	CAM	FALSE	FALSE	ERR12638792_1.fastq.gz	ERR12638792_2.fastq.gz
COR_27A	CCDB-35002	1.201923076923077e-4	COR	FALSE	FALSE	ERR12638793_1.fastq.gz	ERR12638793_2.fastq.gz
EDM_20B	CCDB-35002	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12638794_1.fastq.gz	ERR12638794_2.fastq.gz
EDM_24A	CCDB-35002	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12638796_2.fastq.gz	ERR12638796_1.fastq.gz
EDM_27A	CCDB-35002	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12638797_2.fastq.gz	ERR12638797_1.fastq.gz
FTS_7A	CCDB-35002	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12638798_1.fastq.gz	ERR12638798_2.fastq.gz
FTS_10A	CCDB-35002	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12638799_2.fastq.gz	ERR12638799_1.fastq.gz
FTS_13A	CCDB-35002	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12638800_2.fastq.gz	ERR12638800_1.fastq.gz
FTS_16A	CCDB-35002	1.201923076923077e-4	FTS	FALSE	FALSE	ERR12638801_2.fastq.gz	ERR12638801_1.fastq.gz
HAI_24A	CCDB-35002	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12638802_1.fastq.gz	ERR12638802_2.fastq.gz
HAI_28A	CCDB-35002	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12638803_2.fastq.gz	ERR12638803_1.fastq.gz
HAI_34A	CCDB-35002	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12638804_1.fastq.gz	ERR12638804_2.fastq.gz
HAI_37A	CCDB-35002	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12638805_1.fastq.gz	ERR12638805_2.fastq.gz
HAI_44A	CCDB-35002	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12638807_1.fastq.gz	ERR12638807_2.fastq.gz
HAI_48A	CCDB-35002	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12638808_2.fastq.gz	ERR12638808_1.fastq.gz
HAI_52A	CCDB-35002	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12638809_2.fastq.gz	ERR12638809_1.fastq.gz
HAW_28A	CCDB-35002	1.153846153846154e-4	HAW	FALSE	FALSE	ERR12638810_2.fastq.gz	ERR12638810_1.fastq.gz
HAW_30A	CCDB-35002	1.1655011655011656e-4	HAW	FALSE	FALSE	ERR12638811_1.fastq.gz	ERR12638811_2.fastq.gz
HAW_32A	CCDB-35002	1.193633952254642e-4	HAW	FALSE	FALSE	ERR12638812_2.fastq.gz	ERR12638812_1.fastq.gz
HAW_34A	CCDB-35002	1.201923076923077e-4	HAW	FALSE	FALSE	ERR12638813_2.fastq.gz	ERR12638813_1.fastq.gz
HAW_36A	CCDB-35002	1.201923076923077e-4	HAW	FALSE	FALSE	ERR12638814_1.fastq.gz	ERR12638814_2.fastq.gz
IGL_6A	CCDB-35002	1.1500127779197548e-4	IGL	FALSE	FALSE	ERR12638815_1.fastq.gz	ERR12638815_2.fastq.gz
IGL_17A	CCDB-35002	1.2103281334050568e-4	IGL	FALSE	FALSE	ERR12638816_2.fastq.gz	ERR12638816_1.fastq.gz
IGL_19A	CCDB-35002	1.201923076923077e-4	IGL	FALSE	FALSE	ERR12638819_2.fastq.gz	ERR12638819_1.fastq.gz
IGL_25A	CCDB-35002	1.189532117367169e-4	IGL	FALSE	FALSE	ERR12638821_2.fastq.gz	ERR12638821_1.fastq.gz
INR_19_28A	CCDB-35002	1.1977641735427205e-4	INR	FALSE	FALSE	ERR12638822_1.fastq.gz	ERR12638822_2.fastq.gz
INR_19_30A	CCDB-35002	1.201923076923077e-4	INR	FALSE	FALSE	ERR12638823_2.fastq.gz	ERR12638823_1.fastq.gz
INR_19_32A	CCDB-35002	1.3111888111888112e-4	INR	FALSE	FALSE	ERR12638826_2.fastq.gz	ERR12638826_1.fastq.gz
INR_19_36A	CCDB-35002	1.201923076923077e-4	INR	FALSE	FALSE	ERR12638827_1.fastq.gz	ERR12638827_2.fastq.gz
JOH_45A	CCDB-35002	1.2137231632322798e-4	JOH	FALSE	FALSE	ERR12638828_2.fastq.gz	ERR12638828_1.fastq.gz
