seqrun	sample	neg_control	cut_R2	fastq_R1	fastq_R2
BIONAME_LifePlan_batch1_2023_L002	SS1B8W_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS1B8W_S2359_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS1B8W_S2359_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SS2KMP_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS2KMP_S1874_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS2KMP_S1874_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SS3927_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS3927_S1940_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS3927_S1940_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SS3UDX_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS3UDX_S2385_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS3UDX_S2385_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SS4CSH_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS4CSH_S2323_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS4CSH_S2323_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SS4US1_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS4US1_S2380_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS4US1_S2380_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SS4Y3D_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS4Y3D_S1681_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS4Y3D_S1681_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SS6GZW_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS6GZW_S2244_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SS6GZW_S2244_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSALFL_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSALFL_S1942_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSALFL_S1942_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSB7E1_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSB7E1_S1637_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSB7E1_S1637_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSCCLD_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSCCLD_S2426_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSCCLD_S2426_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSCUH3_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSCUH3_S2497_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSCUH3_S2497_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSD1ZX_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSD1ZX_S2280_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSD1ZX_S2280_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSDLSO_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSDLSO_S2367_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSDLSO_S2367_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSE22P_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSE22P_S1710_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSE22P_S1710_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSF56B_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSF56B_S1729_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSF56B_S1729_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSF6CX_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSF6CX_S2148_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSF6CX_S2148_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSFOF7_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSFOF7_S2321_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSFOF7_S2321_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSGTE3_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSGTE3_S2348_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSGTE3_S2348_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSGW9B_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSGW9B_S1960_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSGW9B_S1960_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSJSHP_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSJSHP_S2479_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSJSHP_S2479_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSKOKM_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSKOKM_S2571_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSKOKM_S2571_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSLPOA_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSLPOA_S2680_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSLPOA_S2680_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSN1OW_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSN1OW_S2566_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSN1OW_S2566_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSNANN_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSNANN_S1624_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSNANN_S1624_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSSODL_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSSODL_S2137_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSSODL_S2137_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSSZ6R_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSSZ6R_S1640_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSSZ6R_S1640_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSU5FX_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSU5FX_S2254_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSU5FX_S2254_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSUH72_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSUH72_S1789_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSUH72_S1789_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSY5S1_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSY5S1_S2747_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSY5S1_S2747_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SSZ5R1_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSZ5R1_S1687_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SSZ5R1_S1687_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	ST2KKT_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST2KKT_S2069_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST2KKT_S2069_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	ST2LAD_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST2LAD_S2160_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST2LAD_S2160_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	ST3MYY_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST3MYY_S1991_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST3MYY_S1991_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	ST5E4R_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST5E4R_S1615_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST5E4R_S1615_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	ST6XN2_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST6XN2_S2157_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST6XN2_S2157_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	ST7NN8_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST7NN8_S1815_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST7NN8_S1815_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	ST9BLK_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST9BLK_S2506_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-ST9BLK_S2506_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STAAD1_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STAAD1_S2504_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STAAD1_S2504_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STDSAH_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STDSAH_S2000_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STDSAH_S2000_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STGSOG_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STGSOG_S2115_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STGSOG_S2115_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STJ4PY_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STJ4PY_S2731_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STJ4PY_S2731_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STJDF9_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STJDF9_S1769_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STJDF9_S1769_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STK7TL_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STK7TL_S1610_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STK7TL_S1610_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STLZWM_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STLZWM_S2164_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STLZWM_S2164_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STMLND_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STMLND_S2677_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STMLND_S2677_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STNXZD_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STNXZD_S2283_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STNXZD_S2283_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STO48N_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STO48N_S2729_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STO48N_S2729_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STO6KW_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STO6KW_S1703_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STO6KW_S1703_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STPDXX_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STPDXX_S2229_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STPDXX_S2229_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STS9PA_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STS9PA_S2285_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STS9PA_S2285_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STTB5D_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STTB5D_S2429_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STTB5D_S2429_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STUFO2_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STUFO2_S2542_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STUFO2_S2542_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STUMBM_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STUMBM_S1706_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STUMBM_S1706_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	STYE28_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STYE28_S2108_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-STYE28_S2108_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SU1771_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU1771_S2581_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU1771_S2581_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SU2YBY_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU2YBY_S2502_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU2YBY_S2502_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SU35SP_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU35SP_S1803_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU35SP_S1803_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SU5MDY_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU5MDY_S2531_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU5MDY_S2531_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SU6D8F_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU6D8F_S1797_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU6D8F_S1797_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SU7F3M_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU7F3M_S2292_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU7F3M_S2292_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SU85RG_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU85RG_S2315_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU85RG_S2315_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SU9WOS_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU9WOS_S2365_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SU9WOS_S2365_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUBD85_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUBD85_S1814_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUBD85_S1814_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUDFCO_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUDFCO_S2559_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUDFCO_S2559_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUDKOU_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUDKOU_S2011_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUDKOU_S2011_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUE8YM_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUE8YM_S2127_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUE8YM_S2127_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUGFG9_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUGFG9_S1743_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUGFG9_S1743_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUHAK4_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUHAK4_S2575_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUHAK4_S2575_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUHE6T_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUHE6T_S1753_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUHE6T_S1753_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUJ3XK_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUJ3XK_S2353_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUJ3XK_S2353_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUJAG9_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUJAG9_S2267_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUJAG9_S2267_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUJL3R_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUJL3R_S2401_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUJL3R_S2401_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUJUJJ_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUJUJJ_S1675_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUJUJJ_S1675_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUMT1G_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUMT1G_S1877_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUMT1G_S1877_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUOU53_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUOU53_S1866_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUOU53_S1866_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUPAU4_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUPAU4_S2029_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUPAU4_S2029_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUU7O9_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUU7O9_S2096_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUU7O9_S2096_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUUA4D_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUUA4D_S1712_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUUA4D_S1712_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUWZW2_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUWZW2_S1682_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUWZW2_S1682_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUXZA7_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUXZA7_S2357_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUXZA7_S2357_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SUZUS6_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUZUS6_S1838_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SUZUS6_S1838_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SW1C8R_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SW1C8R_S1780_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SW1C8R_S1780_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SW33J9_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SW33J9_S2102_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SW33J9_S2102_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SW3KD4_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SW3KD4_S1973_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SW3KD4_S1973_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SW46DF_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SW46DF_S2203_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SW46DF_S2203_L002_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L002	SW595S_Rep2	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SW595S_S2145_L002_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-2-SW595S_S2145_L002_R2_001.fastq.gz
