seqrun	sample	neg_control	pos_control	cut_R2	fastq_R1	fastq_R2
GSSP-35095	CLMYZJ	FALSE	FALSE	0	GSSP-35095/CLMYZJ_ds.91faf093db524e99a5d4cf84bdd1432a/CLMYZJ_S105_L001_R1_001.fastq.gz	GSSP-35095/CLMYZJ_ds.91faf093db524e99a5d4cf84bdd1432a/CLMYZJ_S105_L001_R2_001.fastq.gz
GSSP-35095	CLPAMO	FALSE	FALSE	0	GSSP-35095/CLPAMO_ds.11b461cdb3c847afa47b3e9909e3c0b6/CLPAMO_S169_L001_R1_001.fastq.gz	GSSP-35095/CLPAMO_ds.11b461cdb3c847afa47b3e9909e3c0b6/CLPAMO_S169_L001_R2_001.fastq.gz
GSSP-35095	CLR2Y9	FALSE	FALSE	0	GSSP-35095/CLR2Y9_ds.912fc1838af24ef6831c214bc4b4818f/CLR2Y9_S151_L001_R1_001.fastq.gz	GSSP-35095/CLR2Y9_ds.912fc1838af24ef6831c214bc4b4818f/CLR2Y9_S151_L001_R2_001.fastq.gz
GSSP-35095	CM8FZU	FALSE	FALSE	0	GSSP-35095/CM8FZU_ds.4ed332f8ea324369953e97127f6bc75f/CM8FZU_S144_L001_R1_001.fastq.gz	GSSP-35095/CM8FZU_ds.4ed332f8ea324369953e97127f6bc75f/CM8FZU_S144_L001_R2_001.fastq.gz
GSSP-35095	CM8SSW	FALSE	FALSE	0	GSSP-35095/CM8SSW_ds.db2cdeea950f4010b23b5524172c0f4f/CM8SSW_S150_L001_R1_001.fastq.gz	GSSP-35095/CM8SSW_ds.db2cdeea950f4010b23b5524172c0f4f/CM8SSW_S150_L001_R2_001.fastq.gz
GSSP-35095	CMLLML	FALSE	FALSE	0	GSSP-35095/CMLLML_ds.6941c973933f4a6fb89ec45f09eb9fa1/CMLLML_S148_L001_R1_001.fastq.gz	GSSP-35095/CMLLML_ds.6941c973933f4a6fb89ec45f09eb9fa1/CMLLML_S148_L001_R2_001.fastq.gz
GSSP-35095	CMYR2Z	FALSE	FALSE	0	GSSP-35095/CMYR2Z_ds.f46379722ca1470fbd35f704a31710f9/CMYR2Z_S110_L001_R1_001.fastq.gz	GSSP-35095/CMYR2Z_ds.f46379722ca1470fbd35f704a31710f9/CMYR2Z_S110_L001_R2_001.fastq.gz
GSSP-35095	CN31CU	FALSE	FALSE	0	GSSP-35095/CN31CU_ds.8d72c12b1f354ffb8f872a1e40787a87/CN31CU_S113_L001_R1_001.fastq.gz	GSSP-35095/CN31CU_ds.8d72c12b1f354ffb8f872a1e40787a87/CN31CU_S113_L001_R2_001.fastq.gz
GSSP-35095	CNC42T	FALSE	FALSE	0	GSSP-35095/CNC42T_ds.3104c7735a1d464d9808f658dc940193/CNC42T_S101_L001_R1_001.fastq.gz	GSSP-35095/CNC42T_ds.3104c7735a1d464d9808f658dc940193/CNC42T_S101_L001_R2_001.fastq.gz
GSSP-35095	CNFJH8	FALSE	FALSE	0	GSSP-35095/CNFJH8_ds.aeab8ca54922470b9d103d8c56b3d6b6/CNFJH8_S147_L001_R1_001.fastq.gz	GSSP-35095/CNFJH8_ds.aeab8ca54922470b9d103d8c56b3d6b6/CNFJH8_S147_L001_R2_001.fastq.gz
GSSP-35095	CODR4Y	FALSE	FALSE	0	GSSP-35095/CODR4Y_ds.aa83743ba99e46279bd5bd0cc547a225/CODR4Y_S157_L001_R1_001.fastq.gz	GSSP-35095/CODR4Y_ds.aa83743ba99e46279bd5bd0cc547a225/CODR4Y_S157_L001_R2_001.fastq.gz
GSSP-35095	CP3JLP	FALSE	FALSE	0	GSSP-35095/CP3JLP_ds.b10b93991050438693eb4fe944106984/CP3JLP_S161_L001_R1_001.fastq.gz	GSSP-35095/CP3JLP_ds.b10b93991050438693eb4fe944106984/CP3JLP_S161_L001_R2_001.fastq.gz
GSSP-35095	CP6BX5	FALSE	FALSE	0	GSSP-35095/CP6BX5_ds.6650c97136424cffb9fd11b1f6ca8d73/CP6BX5_S165_L001_R1_001.fastq.gz	GSSP-35095/CP6BX5_ds.6650c97136424cffb9fd11b1f6ca8d73/CP6BX5_S165_L001_R2_001.fastq.gz
GSSP-35095	CR171D	FALSE	FALSE	0	GSSP-35095/CR171D_ds.b806fa5233e64228816a31886bf63564/CR171D_S140_L001_R1_001.fastq.gz	GSSP-35095/CR171D_ds.b806fa5233e64228816a31886bf63564/CR171D_S140_L001_R2_001.fastq.gz
GSSP-35095	CR5Z8X	FALSE	FALSE	0	GSSP-35095/CR5Z8X_ds.2603a5550ff3405da1de9b273a1c5831/CR5Z8X_S111_L001_R1_001.fastq.gz	GSSP-35095/CR5Z8X_ds.2603a5550ff3405da1de9b273a1c5831/CR5Z8X_S111_L001_R2_001.fastq.gz
GSSP-35095	CSJPHO	FALSE	FALSE	0	GSSP-35095/CSJPHO_ds.7ccf12563e1743ed875720c65fcd4469/CSJPHO_S138_L001_R1_001.fastq.gz	GSSP-35095/CSJPHO_ds.7ccf12563e1743ed875720c65fcd4469/CSJPHO_S138_L001_R2_001.fastq.gz
GSSP-35095	CSW2OB	FALSE	FALSE	0	GSSP-35095/CSW2OB_ds.d950b3a276a149119ba4b0305cec65de/CSW2OB_S176_L001_R1_001.fastq.gz	GSSP-35095/CSW2OB_ds.d950b3a276a149119ba4b0305cec65de/CSW2OB_S176_L001_R2_001.fastq.gz
GSSP-35095	CTXBXH	FALSE	FALSE	0	GSSP-35095/CTXBXH_ds.8172ff51b55a47428d270ed51a1e6c67/CTXBXH_S178_L001_R1_001.fastq.gz	GSSP-35095/CTXBXH_ds.8172ff51b55a47428d270ed51a1e6c67/CTXBXH_S178_L001_R2_001.fastq.gz
GSSP-35095	CU7X9O	FALSE	FALSE	0	GSSP-35095/CU7X9O_ds.b3d041bdf26645f69ea497c2c91f754e/CU7X9O_S166_L001_R1_001.fastq.gz	GSSP-35095/CU7X9O_ds.b3d041bdf26645f69ea497c2c91f754e/CU7X9O_S166_L001_R2_001.fastq.gz
GSSP-35095	CUDTKR	FALSE	FALSE	0	GSSP-35095/CUDTKR_ds.a3a6366d75ab47689b853b4f2253439d/CUDTKR_S136_L001_R1_001.fastq.gz	GSSP-35095/CUDTKR_ds.a3a6366d75ab47689b853b4f2253439d/CUDTKR_S136_L001_R2_001.fastq.gz
GSSP-35095	CUR94H	FALSE	FALSE	0	GSSP-35095/CUR94H_ds.170d94f148a44c25b79b1bdd58962e76/CUR94H_S141_L001_R1_001.fastq.gz	GSSP-35095/CUR94H_ds.170d94f148a44c25b79b1bdd58962e76/CUR94H_S141_L001_R2_001.fastq.gz
GSSP-35095	CW1BXA	FALSE	FALSE	0	GSSP-35095/CW1BXA_ds.ce19118b3ac245948e507ccf20eff798/CW1BXA_S189_L001_R1_001.fastq.gz	GSSP-35095/CW1BXA_ds.ce19118b3ac245948e507ccf20eff798/CW1BXA_S189_L001_R2_001.fastq.gz
GSSP-35095	CW3MOA	FALSE	FALSE	0	GSSP-35095/CW3MOA_ds.380755d2cc1c4e5dacdcfb00784758af/CW3MOA_S121_L001_R1_001.fastq.gz	GSSP-35095/CW3MOA_ds.380755d2cc1c4e5dacdcfb00784758af/CW3MOA_S121_L001_R2_001.fastq.gz
GSSP-35095	CXGLW4	FALSE	FALSE	0	GSSP-35095/CXGLW4_ds.2f64fb461456443296065f6724c4856c/CXGLW4_S159_L001_R1_001.fastq.gz	GSSP-35095/CXGLW4_ds.2f64fb461456443296065f6724c4856c/CXGLW4_S159_L001_R2_001.fastq.gz
GSSP-35095	CXKDW4	FALSE	FALSE	0	GSSP-35095/CXKDW4_ds.fc9103c2173848d49b621b8ecdbe3318/CXKDW4_S146_L001_R1_001.fastq.gz	GSSP-35095/CXKDW4_ds.fc9103c2173848d49b621b8ecdbe3318/CXKDW4_S146_L001_R2_001.fastq.gz
GSSP-35095	CXRMGB	FALSE	FALSE	0	GSSP-35095/CXRMGB_ds.cfc01c190c804c9ca39de32d8afa1b50/CXRMGB_S158_L001_R1_001.fastq.gz	GSSP-35095/CXRMGB_ds.cfc01c190c804c9ca39de32d8afa1b50/CXRMGB_S158_L001_R2_001.fastq.gz
GSSP-35095	CXYND4	FALSE	FALSE	0	GSSP-35095/CXYND4_ds.b98d4b7f4f4c4026a60b0f63b6f2c7f1/CXYND4_S114_L001_R1_001.fastq.gz	GSSP-35095/CXYND4_ds.b98d4b7f4f4c4026a60b0f63b6f2c7f1/CXYND4_S114_L001_R2_001.fastq.gz
GSSP-35095	CXZ1XL	FALSE	FALSE	0	GSSP-35095/CXZ1XL_ds.8ae34fad5ee34514b5cc7dac73c60d8e/CXZ1XL_S145_L001_R1_001.fastq.gz	GSSP-35095/CXZ1XL_ds.8ae34fad5ee34514b5cc7dac73c60d8e/CXZ1XL_S145_L001_R2_001.fastq.gz
GSSP-35095	CY194Y	FALSE	FALSE	0	GSSP-35095/CY194Y_ds.8912fa04621e443299f73e0d1fd6c1ea/CY194Y_S103_L001_R1_001.fastq.gz	GSSP-35095/CY194Y_ds.8912fa04621e443299f73e0d1fd6c1ea/CY194Y_S103_L001_R2_001.fastq.gz
GSSP-35095	CY961P	FALSE	FALSE	0	GSSP-35095/CY961P_ds.a35e46488fa443dba973b9dfb62229d7/CY961P_S104_L001_R1_001.fastq.gz	GSSP-35095/CY961P_ds.a35e46488fa443dba973b9dfb62229d7/CY961P_S104_L001_R2_001.fastq.gz
GSSP-35095	CYD4BX	FALSE	FALSE	0	GSSP-35095/CYD4BX_ds.c6a9eddd8bea488bb4107bb143af3b3e/CYD4BX_S107_L001_R1_001.fastq.gz	GSSP-35095/CYD4BX_ds.c6a9eddd8bea488bb4107bb143af3b3e/CYD4BX_S107_L001_R2_001.fastq.gz
GSSP-35095	CYTZU2	FALSE	FALSE	0	GSSP-35095/CYTZU2_ds.3cf664f68ebb4d21a7aa34f8b75a217a/CYTZU2_S102_L001_R1_001.fastq.gz	GSSP-35095/CYTZU2_ds.3cf664f68ebb4d21a7aa34f8b75a217a/CYTZU2_S102_L001_R2_001.fastq.gz
GSSP-35095	CYW8YG	FALSE	FALSE	0	GSSP-35095/CYW8YG_ds.70e05ca3493942deb7c8a57a6c861585/CYW8YG_S152_L001_R1_001.fastq.gz	GSSP-35095/CYW8YG_ds.70e05ca3493942deb7c8a57a6c861585/CYW8YG_S152_L001_R2_001.fastq.gz
GSSP-35095	CZG9FA	FALSE	FALSE	0	GSSP-35095/CZG9FA_ds.6dd9b8df698646128aab5deb069c613d/CZG9FA_S139_L001_R1_001.fastq.gz	GSSP-35095/CZG9FA_ds.6dd9b8df698646128aab5deb069c613d/CZG9FA_S139_L001_R2_001.fastq.gz
GSSP-35095	CZKLBZ	FALSE	FALSE	0	GSSP-35095/CZKLBZ_ds.82faf63a2d524c99968312fb5b64d8ac/CZKLBZ_S187_L001_R1_001.fastq.gz	GSSP-35095/CZKLBZ_ds.82faf63a2d524c99968312fb5b64d8ac/CZKLBZ_S187_L001_R2_001.fastq.gz
GSSP-35095	CZSRUA	FALSE	FALSE	0	GSSP-35095/CZSRUA_ds.e713da1e4ec64220b119d53c40c55dc8/CZSRUA_S115_L001_R1_001.fastq.gz	GSSP-35095/CZSRUA_ds.e713da1e4ec64220b119d53c40c55dc8/CZSRUA_S115_L001_R2_001.fastq.gz
GSSP-35095	CZZHD5	FALSE	FALSE	0	GSSP-35095/CZZHD5_ds.8022b0ac2d874dd8bbd504fed6a141fc/CZZHD5_S143_L001_R1_001.fastq.gz	GSSP-35095/CZZHD5_ds.8022b0ac2d874dd8bbd504fed6a141fc/CZZHD5_S143_L001_R2_001.fastq.gz
GSSP-35095	GSSP-35095_NEGEXT	TRUE	FALSE	0	GSSP-35095/GSSP-35095NEGEXT_ds.1bec18a246d4442793e4de369746a350/GSSP-35095NEGEXT_S190_L001_R1_001.fastq.gz	GSSP-35095/GSSP-35095NEGEXT_ds.1bec18a246d4442793e4de369746a350/GSSP-35095NEGEXT_S190_L001_R2_001.fastq.gz
GSSP-35095	GSSP-35095_NEGPCR1	TRUE	FALSE	0	GSSP-35095/GSSP-35095NEGPCR1_ds.fc07cb8eea63464d9de77aa3cd6a5267/GSSP-35095NEGPCR1_S191_L001_R1_001.fastq.gz	GSSP-35095/GSSP-35095NEGPCR1_ds.fc07cb8eea63464d9de77aa3cd6a5267/GSSP-35095NEGPCR1_S191_L001_R2_001.fastq.gz
GSSP-35095	GSSP-35095_NEGPCR2	TRUE	FALSE	0	GSSP-35095/GSSP-35095NEGPCR2_ds.9d7a43b9f2584a6f8a46b6b662c7833d/GSSP-35095NEGPCR2_S192_L001_R1_001.fastq.gz	GSSP-35095/GSSP-35095NEGPCR2_ds.9d7a43b9f2584a6f8a46b6b662c7833d/GSSP-35095NEGPCR2_S192_L001_R2_001.fastq.gz
GSSP-35096	C19EYH	FALSE	FALSE	0	GSSP-35096/C19EYH_ds.d5de5e6430c54e9ea410b95fcc16bbb0/C19EYH_S261_L001_R1_001.fastq.gz	GSSP-35096/C19EYH_ds.d5de5e6430c54e9ea410b95fcc16bbb0/C19EYH_S261_L001_R2_001.fastq.gz
GSSP-35096	C1NGYL	FALSE	FALSE	0	GSSP-35096/C1NGYL_ds.f2cfd24454144321a193bfb6d1a11f4c/C1NGYL_S260_L001_R1_001.fastq.gz	GSSP-35096/C1NGYL_ds.f2cfd24454144321a193bfb6d1a11f4c/C1NGYL_S260_L001_R2_001.fastq.gz
GSSP-35096	C22RKB	FALSE	FALSE	0	GSSP-35096/C22RKB_ds.1252642a42d140a5905eeb9437b2cd17/C22RKB_S209_L001_R1_001.fastq.gz	GSSP-35096/C22RKB_ds.1252642a42d140a5905eeb9437b2cd17/C22RKB_S209_L001_R2_001.fastq.gz
GSSP-35096	C2AXJP	FALSE	FALSE	0	GSSP-35096/C2AXJP_ds.9968f55535fe41c7b4f026d59bf0598f/C2AXJP_S267_L001_R1_001.fastq.gz	GSSP-35096/C2AXJP_ds.9968f55535fe41c7b4f026d59bf0598f/C2AXJP_S267_L001_R2_001.fastq.gz
GSSP-35096	C2E2SU	FALSE	FALSE	0	GSSP-35096/C2E2SU_ds.a526b33ef4664ace8dc8f6df7bfde3c7/C2E2SU_S282_L001_R1_001.fastq.gz	GSSP-35096/C2E2SU_ds.a526b33ef4664ace8dc8f6df7bfde3c7/C2E2SU_S282_L001_R2_001.fastq.gz
GSSP-35096	C2TTRA	FALSE	FALSE	0	GSSP-35096/C2TTRA_ds.aa047f331a834e85a2151f7f2f155237/C2TTRA_S201_L001_R1_001.fastq.gz	GSSP-35096/C2TTRA_ds.aa047f331a834e85a2151f7f2f155237/C2TTRA_S201_L001_R2_001.fastq.gz
GSSP-35096	C3DBSL	FALSE	FALSE	0	GSSP-35096/C3DBSL_ds.5bd2a00a940249b3a78830d6c6f27d1d/C3DBSL_S254_L001_R1_001.fastq.gz	GSSP-35096/C3DBSL_ds.5bd2a00a940249b3a78830d6c6f27d1d/C3DBSL_S254_L001_R2_001.fastq.gz
GSSP-35096	C43GWU	FALSE	FALSE	0	GSSP-35096/C43GWU_ds.694bc229ab9f42b5a7ae8f3df2e43a80/C43GWU_S212_L001_R1_001.fastq.gz	GSSP-35096/C43GWU_ds.694bc229ab9f42b5a7ae8f3df2e43a80/C43GWU_S212_L001_R2_001.fastq.gz
GSSP-35096	C4RH17	FALSE	FALSE	0	GSSP-35096/C4RH17_ds.0b8171b2726b414ba91e2d977b9afd1f/C4RH17_S205_L001_R1_001.fastq.gz	GSSP-35096/C4RH17_ds.0b8171b2726b414ba91e2d977b9afd1f/C4RH17_S205_L001_R2_001.fastq.gz
GSSP-35096	C5GTWN	FALSE	FALSE	0	GSSP-35096/C5GTWN_ds.b25478338635496bb29694c8a11b31c8/C5GTWN_S249_L001_R1_001.fastq.gz	GSSP-35096/C5GTWN_ds.b25478338635496bb29694c8a11b31c8/C5GTWN_S249_L001_R2_001.fastq.gz
GSSP-35096	C5HW52	FALSE	FALSE	0	GSSP-35096/C5HW52_ds.b0050a262d6d416eadf7c3225f91cda8/C5HW52_S277_L001_R1_001.fastq.gz	GSSP-35096/C5HW52_ds.b0050a262d6d416eadf7c3225f91cda8/C5HW52_S277_L001_R2_001.fastq.gz
GSSP-35096	C6576E	FALSE	FALSE	0	GSSP-35096/C6576E_ds.237381cfd0334c40ae6993380ce30e2f/C6576E_S226_L001_R1_001.fastq.gz	GSSP-35096/C6576E_ds.237381cfd0334c40ae6993380ce30e2f/C6576E_S226_L001_R2_001.fastq.gz
GSSP-35096	C69Z97	FALSE	FALSE	0	GSSP-35096/C69Z97_ds.144e8718a912447aa59100468b6d8670/C69Z97_S220_L001_R1_001.fastq.gz	GSSP-35096/C69Z97_ds.144e8718a912447aa59100468b6d8670/C69Z97_S220_L001_R2_001.fastq.gz
GSSP-35096	C6K2F4	FALSE	FALSE	0	GSSP-35096/C6K2F4_ds.14999ed96cea4656ab8e35d7f59a7e6a/C6K2F4_S225_L001_R1_001.fastq.gz	GSSP-35096/C6K2F4_ds.14999ed96cea4656ab8e35d7f59a7e6a/C6K2F4_S225_L001_R2_001.fastq.gz
GSSP-35096	C715KU	FALSE	FALSE	0	GSSP-35096/C715KU_ds.d90fd603a26e4303902f808bbaa998a8/C715KU_S206_L001_R1_001.fastq.gz	GSSP-35096/C715KU_ds.d90fd603a26e4303902f808bbaa998a8/C715KU_S206_L001_R2_001.fastq.gz
GSSP-35096	C7AYJJ	FALSE	FALSE	0	GSSP-35096/C7AYJJ_ds.244c70b35fd74f76a5affc13a2c18735/C7AYJJ_S202_L001_R1_001.fastq.gz	GSSP-35096/C7AYJJ_ds.244c70b35fd74f76a5affc13a2c18735/C7AYJJ_S202_L001_R2_001.fastq.gz
GSSP-35096	C7DYYJ	FALSE	FALSE	0	GSSP-35096/C7DYYJ_ds.dd52312cc428437c8716f2a73cf68cf7/C7DYYJ_S270_L001_R1_001.fastq.gz	GSSP-35096/C7DYYJ_ds.dd52312cc428437c8716f2a73cf68cf7/C7DYYJ_S270_L001_R2_001.fastq.gz
GSSP-35096	C7WLA7	FALSE	FALSE	0	GSSP-35096/C7WLA7_ds.87daaf781b48406993d763e98779f813/C7WLA7_S285_L001_R1_001.fastq.gz	GSSP-35096/C7WLA7_ds.87daaf781b48406993d763e98779f813/C7WLA7_S285_L001_R2_001.fastq.gz
GSSP-35096	C7ZCW2	FALSE	FALSE	0	GSSP-35096/C7ZCW2_ds.8b2bb20c9e1846a8ad99215abcc22ca7/C7ZCW2_S224_L001_R1_001.fastq.gz	GSSP-35096/C7ZCW2_ds.8b2bb20c9e1846a8ad99215abcc22ca7/C7ZCW2_S224_L001_R2_001.fastq.gz
GSSP-35096	C88L8M	FALSE	FALSE	0	GSSP-35096/C88L8M_ds.cafec0cd7f0841399535d2930c0e0f28/C88L8M_S211_L001_R1_001.fastq.gz	GSSP-35096/C88L8M_ds.cafec0cd7f0841399535d2930c0e0f28/C88L8M_S211_L001_R2_001.fastq.gz
GSSP-35096	C8OPNM	FALSE	FALSE	0	GSSP-35096/C8OPNM_ds.241e802c2ce344d3b4cc6b6dff545530/C8OPNM_S213_L001_R1_001.fastq.gz	GSSP-35096/C8OPNM_ds.241e802c2ce344d3b4cc6b6dff545530/C8OPNM_S213_L001_R2_001.fastq.gz
GSSP-35096	C8UB21	FALSE	FALSE	0	GSSP-35096/C8UB21_ds.15fc461672cf488bba77cf9aa1c9e6a0/C8UB21_S216_L001_R1_001.fastq.gz	GSSP-35096/C8UB21_ds.15fc461672cf488bba77cf9aa1c9e6a0/C8UB21_S216_L001_R2_001.fastq.gz
GSSP-35096	C99RJP	FALSE	FALSE	0	GSSP-35096/C99RJP_ds.450dea0dde4d47c2abc6b75322b8ad7f/C99RJP_S218_L001_R1_001.fastq.gz	GSSP-35096/C99RJP_ds.450dea0dde4d47c2abc6b75322b8ad7f/C99RJP_S218_L001_R2_001.fastq.gz
GSSP-35096	C9BNPB	FALSE	FALSE	0	GSSP-35096/C9BNPB_ds.2002d1ee1c804d42a98edfe37fad6535/C9BNPB_S197_L001_R1_001.fastq.gz	GSSP-35096/C9BNPB_ds.2002d1ee1c804d42a98edfe37fad6535/C9BNPB_S197_L001_R2_001.fastq.gz
GSSP-35096	C9DL5G	FALSE	FALSE	0	GSSP-35096/C9DL5G_ds.9ae582a135b24c67b6f0948ddea2c44f/C9DL5G_S198_L001_R1_001.fastq.gz	GSSP-35096/C9DL5G_ds.9ae582a135b24c67b6f0948ddea2c44f/C9DL5G_S198_L001_R2_001.fastq.gz
GSSP-35096	CADG8D	FALSE	FALSE	0	GSSP-35096/CADG8D_ds.f5f24db0e12741319055aec0c7ed34de/CADG8D_S227_L001_R1_001.fastq.gz	GSSP-35096/CADG8D_ds.f5f24db0e12741319055aec0c7ed34de/CADG8D_S227_L001_R2_001.fastq.gz
GSSP-35096	CAK9HL	FALSE	FALSE	0	GSSP-35096/CAK9HL_ds.95af267fbbbc47bfa1b56b445ae4380e/CAK9HL_S245_L001_R1_001.fastq.gz	GSSP-35096/CAK9HL_ds.95af267fbbbc47bfa1b56b445ae4380e/CAK9HL_S245_L001_R2_001.fastq.gz
GSSP-35096	CB4OF9	FALSE	FALSE	0	GSSP-35096/CB4OF9_ds.cff48f978c40490d86f07c629835e20c/CB4OF9_S266_L001_R1_001.fastq.gz	GSSP-35096/CB4OF9_ds.cff48f978c40490d86f07c629835e20c/CB4OF9_S266_L001_R2_001.fastq.gz
GSSP-35096	CBEDW2	FALSE	FALSE	0	GSSP-35096/CBEDW2_ds.f374f50a341d482b94f84d0ea605c6f9/CBEDW2_S215_L001_R1_001.fastq.gz	GSSP-35096/CBEDW2_ds.f374f50a341d482b94f84d0ea605c6f9/CBEDW2_S215_L001_R2_001.fastq.gz
GSSP-35096	CBEE4L	FALSE	FALSE	0	GSSP-35096/CBEE4L_ds.c764d57822554e149a19f8148002923c/CBEE4L_S273_L001_R1_001.fastq.gz	GSSP-35096/CBEE4L_ds.c764d57822554e149a19f8148002923c/CBEE4L_S273_L001_R2_001.fastq.gz
GSSP-35096	CBYJ3F	FALSE	FALSE	0	GSSP-35096/CBYJ3F_ds.ec7582194be943c78312e8306606fba0/CBYJ3F_S275_L001_R1_001.fastq.gz	GSSP-35096/CBYJ3F_ds.ec7582194be943c78312e8306606fba0/CBYJ3F_S275_L001_R2_001.fastq.gz
GSSP-35096	CC3EJC	FALSE	FALSE	0	GSSP-35096/CC3EJC_ds.d469f38939fe42539a02859110702d27/CC3EJC_S217_L001_R1_001.fastq.gz	GSSP-35096/CC3EJC_ds.d469f38939fe42539a02859110702d27/CC3EJC_S217_L001_R2_001.fastq.gz
GSSP-35096	CC4DBS	FALSE	FALSE	0	GSSP-35096/CC4DBS_ds.6a814dbbd0ef4e17b8fec306349a7e35/CC4DBS_S258_L001_R1_001.fastq.gz	GSSP-35096/CC4DBS_ds.6a814dbbd0ef4e17b8fec306349a7e35/CC4DBS_S258_L001_R2_001.fastq.gz
GSSP-35096	CCJ15M	FALSE	FALSE	0	GSSP-35096/CCJ15M_ds.abc09d62faa4460e888b0b85e197fb5b/CCJ15M_S281_L001_R1_001.fastq.gz	GSSP-35096/CCJ15M_ds.abc09d62faa4460e888b0b85e197fb5b/CCJ15M_S281_L001_R2_001.fastq.gz
GSSP-35096	CD46JH	FALSE	FALSE	0	GSSP-35096/CD46JH_ds.346ab6a85bd74deb942956e7cfb0b681/CD46JH_S204_L001_R1_001.fastq.gz	GSSP-35096/CD46JH_ds.346ab6a85bd74deb942956e7cfb0b681/CD46JH_S204_L001_R2_001.fastq.gz
GSSP-35096	CDDKZN	FALSE	FALSE	0	GSSP-35096/CDDKZN_ds.e7d35e6b49b1406ca56b349765b09706/CDDKZN_S203_L001_R1_001.fastq.gz	GSSP-35096/CDDKZN_ds.e7d35e6b49b1406ca56b349765b09706/CDDKZN_S203_L001_R2_001.fastq.gz
GSSP-35096	CDMG9O	FALSE	FALSE	0	GSSP-35096/CDMG9O_ds.e07e0a70b4304572acfd4b3ed71df38d/CDMG9O_S239_L001_R1_001.fastq.gz	GSSP-35096/CDMG9O_ds.e07e0a70b4304572acfd4b3ed71df38d/CDMG9O_S239_L001_R2_001.fastq.gz
GSSP-35096	CE58YJ	FALSE	FALSE	0	GSSP-35096/CE58YJ_ds.2312a1c8ab5a4aa68928e04762bac760/CE58YJ_S272_L001_R1_001.fastq.gz	GSSP-35096/CE58YJ_ds.2312a1c8ab5a4aa68928e04762bac760/CE58YJ_S272_L001_R2_001.fastq.gz
GSSP-35096	CF66RW	FALSE	FALSE	0	GSSP-35096/CF66RW_ds.702da5c6aa304012951659988242933e/CF66RW_S279_L001_R1_001.fastq.gz	GSSP-35096/CF66RW_ds.702da5c6aa304012951659988242933e/CF66RW_S279_L001_R2_001.fastq.gz
GSSP-35096	CFAHMJ	FALSE	FALSE	0	GSSP-35096/CFAHMJ_ds.b7dba1d58e324ec4b2f60fd6fec9ac22/CFAHMJ_S262_L001_R1_001.fastq.gz	GSSP-35096/CFAHMJ_ds.b7dba1d58e324ec4b2f60fd6fec9ac22/CFAHMJ_S262_L001_R2_001.fastq.gz
GSSP-35096	CFP9TH	FALSE	FALSE	0	GSSP-35096/CFP9TH_ds.bde61d8de7134e39ba319665c3b955a3/CFP9TH_S219_L001_R1_001.fastq.gz	GSSP-35096/CFP9TH_ds.bde61d8de7134e39ba319665c3b955a3/CFP9TH_S219_L001_R2_001.fastq.gz
GSSP-35096	CFSN87	FALSE	FALSE	0	GSSP-35096/CFSN87_ds.7affd0616961417aae80aebe75a73373/CFSN87_S195_L001_R1_001.fastq.gz	GSSP-35096/CFSN87_ds.7affd0616961417aae80aebe75a73373/CFSN87_S195_L001_R2_001.fastq.gz
GSSP-35096	CFT16X	FALSE	FALSE	0	GSSP-35096/CFT16X_ds.03d6c62056e54f1aa420cc69af64f694/CFT16X_S271_L001_R1_001.fastq.gz	GSSP-35096/CFT16X_ds.03d6c62056e54f1aa420cc69af64f694/CFT16X_S271_L001_R2_001.fastq.gz
GSSP-35096	CFXB2N	FALSE	FALSE	0	GSSP-35096/CFXB2N_ds.3b2e82e1aca94c109d23c5f3cac45606/CFXB2N_S263_L001_R1_001.fastq.gz	GSSP-35096/CFXB2N_ds.3b2e82e1aca94c109d23c5f3cac45606/CFXB2N_S263_L001_R2_001.fastq.gz
GSSP-35096	CG4RPF	FALSE	FALSE	0	GSSP-35096/CG4RPF_ds.ac2841cba0694624859f8b972403fcb7/CG4RPF_S265_L001_R1_001.fastq.gz	GSSP-35096/CG4RPF_ds.ac2841cba0694624859f8b972403fcb7/CG4RPF_S265_L001_R2_001.fastq.gz
GSSP-35096	CGAENJ	FALSE	FALSE	0	GSSP-35096/CGAENJ_ds.8c60f2e8db874d408d62f7aa27f93bab/CGAENJ_S241_L001_R1_001.fastq.gz	GSSP-35096/CGAENJ_ds.8c60f2e8db874d408d62f7aa27f93bab/CGAENJ_S241_L001_R2_001.fastq.gz
GSSP-35096	CGWDR6	FALSE	FALSE	0	GSSP-35096/CGWDR6_ds.a15b2d74e4cd459ba715c5ac67fec976/CGWDR6_S264_L001_R1_001.fastq.gz	GSSP-35096/CGWDR6_ds.a15b2d74e4cd459ba715c5ac67fec976/CGWDR6_S264_L001_R2_001.fastq.gz
GSSP-35096	CHD4NM	FALSE	FALSE	0	GSSP-35096/CHD4NM_ds.bed6e3c4a8e548fd9370791499d22c14/CHD4NM_S237_L001_R1_001.fastq.gz	GSSP-35096/CHD4NM_ds.bed6e3c4a8e548fd9370791499d22c14/CHD4NM_S237_L001_R2_001.fastq.gz
